# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_fit_model
# start_datetime = 2022-06-13 20:08:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:\Users\user\AppData\Local\Temp\tmpbw1k1b7l\yex7ph_r.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_fit-20220613220811_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,log_lik,calorie
# Adaptation terminated
# Step size = 1.14418
# Diagonal elements of inverse mass matrix:
# 2.27095, 0.00608026
-236.595,0.956402,1.14418,2,3,0,236.607,102.459,14.1551,-308.073,124.054
-238.438,0.524293,1.14418,2,3,0,238.904,106.903,15.672,-309.895,107.961
-238.438,0.418133,1.14418,2,3,0,241.93,106.903,15.672,-309.895,109.431
-236.93,1,1.14418,1,1,0,238.138,105.712,14.8743,-308.405,115.02
-236.404,1,1.14418,2,3,0,236.947,104.195,14.8039,-307.887,78.4425
-236.565,0.983489,1.14418,2,3,0,236.623,104.403,12.8347,-308.044,105.72
-237.34,0.721788,1.14418,2,3,0,238.252,104.884,15.741,-308.816,119.439
-236.24,0.845784,1.14418,2,3,0,238.516,104.865,13.5857,-307.721,90.7683
-236.205,1,1.14418,2,3,0,236.267,103.561,14.3268,-307.688,93.9362
-241.037,0.302366,1.14418,2,3,0,241.387,101.869,11.3248,-312.488,98.6136
-239.892,1,1.14418,2,3,0,242.082,107.7,16.3411,-311.33,101.018
-236.131,1,1.14418,2,3,0,239.095,103.828,13.5049,-307.615,134.705
-238.881,0.490341,1.14418,1,3,0,238.897,101.766,12.137,-310.342,101.933
-236.687,0.9142,1.14418,2,3,0,239.378,105.801,13.8737,-308.163,125.841
-238.963,0.429955,1.14418,2,3,0,240.817,102.35,16.7761,-310.424,90.4567
-236.41,1,1.14418,1,3,0,238.68,102.804,14.1697,-307.891,89.6273
-236.35,0.793547,1.14418,2,3,0,237.626,105.174,13.6486,-307.831,103.534
-236.534,0.901356,1.14418,2,3,0,236.847,104.333,14.9759,-308.016,115.243
-237.978,0.681435,1.14418,1,3,0,238.91,104.481,11.9396,-309.449,109.013
-236.397,1,1.14418,2,3,0,237.777,102.896,13.5185,-307.878,92.202
-236.397,0.381928,1.14418,1,1,0,237.943,102.896,13.5185,-307.878,111.444
-236.119,1,1.14418,2,3,0,236.309,103.571,13.813,-307.603,101.439
-236.868,0.737344,1.14418,2,3,0,238.133,105.702,13.1815,-308.343,101.169
-237.039,0.990419,1.14418,2,3,0,237.219,101.856,14.1993,-308.512,81.1301
-237.071,0.989752,1.14418,2,3,0,237.276,105.972,13.1965,-308.544,106.964
-237.325,0.969472,1.14418,2,3,0,237.651,106.219,13.1569,-308.794,93.0081
-236.271,1,1.14418,1,1,0,236.972,105.044,13.8488,-307.753,103.7
-236.375,0.94005,1.14418,2,3,0,236.789,102.83,13.7916,-307.855,106.848
-236.402,0.997401,1.14418,2,3,0,236.483,105.203,14.3027,-307.883,68.8438
-236.335,0.966438,1.14418,2,3,0,236.688,103.204,14.4365,-307.817,78.1975
-236.378,0.987662,1.14418,2,3,0,236.516,105.176,13.5397,-307.858,126.274
-236.393,0.917363,1.14418,2,3,0,236.76,104.098,14.7914,-307.876,110.499
-238.023,0.622637,1.14418,2,3,0,238.796,101.104,14.9975,-309.484,113.841
-238.007,0.88851,1.14418,2,3,0,239.718,106.556,12.8296,-309.471,112.487
-237.803,1,1.14418,2,3,0,238.605,106.113,12.6173,-309.271,118.104
-236.758,0.796278,1.14418,1,3,0,238.931,102.29,14.3879,-308.235,111.664
-236.11,1,1.14418,1,3,0,236.624,103.767,14.0812,-307.594,112.58
-236.129,0.973886,1.14418,2,3,0,236.27,104.575,13.9019,-307.613,115.545
-236.129,0.538665,1.14418,1,3,0,238.969,104.575,13.9019,-307.613,89.5903
-236.422,0.82251,1.14418,2,3,0,237.191,102.772,14.1512,-307.903,113.758
-236.17,0.961403,1.14418,2,3,0,236.61,104.739,13.7911,-307.653,129.787
-236.806,0.803917,1.14418,2,3,0,237.612,102.774,12.9468,-308.283,118.613
-237.111,0.829337,1.14418,2,3,0,238.251,106.337,14.0069,-308.581,93.4569
-236.946,1,1.14418,2,3,0,237.274,101.973,14.2114,-308.42,109.001
-236.254,1,1.14418,2,3,0,236.835,103.553,14.45,-307.737,94.2165
-236.557,0.894471,1.14418,2,3,0,237.048,105.032,14.7823,-308.038,134.165
-236.274,0.955697,1.14418,2,3,0,236.968,103.459,14.453,-307.757,117.595
-236.343,0.813943,1.14418,2,3,0,237.565,104.442,13.1112,-307.824,119.112
-237.249,0.627531,1.14418,2,3,0,238.521,101.672,14.4455,-308.72,90.2093
-236.441,1,1.14418,2,3,0,237.077,105.197,13.3936,-307.921,121.233
-238.638,0.450537,1.14418,1,1,0,238.712,107.331,13.1917,-310.092,106.014
-236.596,1,1.14418,2,3,0,238.325,105.028,14.8449,-308.076,103.848
-238.181,0.656128,1.14418,2,3,0,238.62,100.77,14.3697,-309.639,103.472
-236.502,0.839802,1.14418,1,3,0,239.065,105.422,14.2882,-307.982,103.103
-236.558,0.990168,1.14418,2,3,0,236.624,102.76,13.3058,-308.037,122.296
-237.078,0.942423,1.14418,2,3,0,237.213,105.19,15.3838,-308.555,106.418
-237.439,0.979202,1.14418,2,3,0,237.666,106.228,15.1269,-308.908,119.765
-236.85,1,1.14418,1,1,0,237.391,105.752,14.6922,-308.326,90.6361
-236.223,0.94473,1.14418,2,3,0,237.33,104.87,14.0664,-307.705,113.292
-236.948,0.711633,1.14418,2,3,0,238.237,102.029,14.4101,-308.423,99.9676
-236.748,1,1.14418,2,3,0,236.986,105.867,13.7574,-308.223,111.175
-236.134,0.945388,1.14418,2,3,0,237.057,103.597,13.6291,-307.618,113.184
-236.5,0.870301,1.14418,2,3,0,236.82,105.083,14.651,-307.981,140.968
-236.466,0.999004,1.14418,2,3,0,236.788,102.736,13.5633,-307.946,101.685
-236.323,0.981992,1.14418,2,3,0,236.786,103.806,14.6577,-307.806,120.552
-240.617,0.527453,1.14418,2,3,0,241.91,106.692,17.5276,-312.057,119.248
-240.602,0.927669,1.14418,2,3,0,242.308,103.711,11.0623,-312.059,106.044
-239.844,1,1.14418,1,1,0,241.761,104.389,11.2682,-311.305,97.5613
-237.659,1,1.14418,1,1,0,239.457,103.303,12.1418,-309.132,103.413
-236.911,0.720775,1.14418,2,3,0,239.035,103.2,15.3053,-308.39,72.4289
-236.262,0.917439,1.14418,2,3,0,237.351,103.77,13.2133,-307.745,139.325
-236.087,1,1.14418,1,3,0,236.209,104.053,13.6586,-307.571,115.652
-237.77,0.699938,1.14418,2,3,0,238.249,101.327,14.9323,-309.234,95.5846
-238.144,0.869687,1.14418,2,3,0,238.948,107.273,13.8998,-309.601,102.893
-236.501,1,1.14418,2,3,0,237.789,102.6,14.0748,-307.981,118.974
-236.155,0.969136,1.14418,2,3,0,236.69,104.286,13.4367,-307.638,108.167
-236.57,0.854468,1.14418,2,3,0,236.967,104.002,15.0409,-308.052,107.502
-237.51,0.915914,1.14418,2,3,0,237.565,104.086,12.1442,-308.984,94.7686
-237.51,0.128099,1.14418,1,1,0,240.4,104.086,12.1442,-308.984,115.996
-236.129,0.463688,1.14418,2,3,0,240.826,104.013,14.2298,-307.614,110.308
-237.195,0.516496,1.14418,2,3,0,241.649,103.9,12.3266,-308.671,124.93
-237.145,0.875419,1.14418,2,3,0,238.314,101.722,14.0219,-308.616,81.2832
-236.198,1,1.14418,1,3,0,236.881,103.258,13.8977,-307.681,72.6114
-236.709,0.883408,1.14418,1,3,0,236.73,102.494,13.3294,-308.186,123.458
-237.635,0.845661,1.14418,2,3,0,237.745,106.843,14.3785,-309.098,114.476
-236.632,1,1.14418,1,1,0,237.402,105.538,14.4868,-308.11,100.302
-236.353,0.63634,1.14418,2,3,0,239.536,103.069,13.4234,-307.834,100.522
-236.353,0.520432,1.14418,1,3,0,238.064,103.069,13.4234,-307.834,92.7672
-236.342,0.888425,1.14418,2,3,0,236.979,104.886,13.32,-307.823,100.58
-236.237,0.87596,1.14418,2,3,0,237.105,103.231,14.1486,-307.72,135.411
