# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_fit_model
# start_datetime = 2022-06-21 17:31:44 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:\Users\user\AppData\Local\Temp\tmp29dyckpa\rneql_4v.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_fit-20220621193144_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,log_lik,calorie
# Adaptation terminated
# Step size = 0.90942
# Diagonal elements of inverse mass matrix:
# 2.55607, 0.00631344
-237.413,0.864745,0.90942,1,1,0,237.505,103.97,12.215,-308.856,106.704
-237.569,0.996419,0.90942,2,7,0,237.781,104.676,15.9847,-309.046,103.837
-236.178,0.940252,0.90942,2,3,0,238.446,104.645,13.6094,-307.652,96.4173
-236.353,0.969434,0.90942,2,3,0,236.465,104.996,14.4086,-307.839,93.9036
-240.496,0.615368,0.90942,2,3,0,242.055,104.97,11.1517,-311.944,95.5712
-239.581,1,0.90942,2,3,0,240.987,104.781,11.3883,-311.029,125.819
-237.586,1,0.90942,2,3,0,240.262,106.37,12.992,-309.09,110.369
-237.303,1,0.90942,2,3,0,237.827,102.286,15.2255,-308.713,124.558
-236.334,0.907091,0.90942,1,3,0,238.508,105.204,13.9815,-307.824,94.7182
-236.592,0.975195,0.90942,2,3,0,236.734,105.375,13.2642,-308.08,115.153
-238.938,0.782509,0.90942,2,3,0,239.91,101.407,12.3868,-310.3,82.8123
-240.192,0.748896,0.90942,2,3,0,241.543,108.725,15.0641,-311.731,100.133
-239.459,0.998259,0.90942,2,3,0,242.128,105.449,17.2147,-310.945,79.1275
-237.842,1,0.90942,1,1,0,239.244,105.116,16.1283,-309.328,90.3701
-237.791,1,0.90942,2,7,0,238.237,103.556,12.0553,-309.22,88.2978
-240.581,0.668682,0.90942,2,3,0,241.202,104.596,18.0104,-312.039,110.281
-236.687,0.903661,0.90942,1,3,0,241.166,105.229,14.8884,-308.179,102.734
-236.218,0.950119,0.90942,2,7,0,237.166,104.594,13.4315,-307.69,105.973
-236.498,0.949872,0.90942,2,3,0,236.736,103.645,12.9588,-307.941,77.1716
-236.807,0.960811,0.90942,2,3,0,236.947,104.448,15.2848,-308.281,94.7686
-237.03,0.984071,0.90942,2,3,0,237.145,103.874,12.4576,-308.474,102.533
-237.03,0.630567,0.90942,1,1,0,238.327,103.874,12.4576,-308.474,92.5249
-237.955,0.783459,0.90942,1,1,0,238.043,103.357,12.0086,-309.378,108.937
-237.041,0.839149,0.90942,2,3,0,239.399,102.085,14.5807,-308.444,76.0869
-236.622,0.964835,0.90942,2,7,0,237.704,102.931,13.1414,-308.046,93.6711
-236.622,0.825559,0.90942,2,7,0,238.255,102.931,13.1414,-308.046,100.379
-236.832,0.698482,0.90942,1,3,0,238.755,104.956,15.2024,-308.318,114.923
-236.428,0.990322,0.90942,2,3,0,237.098,105.385,14.0918,-307.922,121.487
-236.401,0.999195,0.90942,2,7,0,236.495,102.88,13.8519,-307.828,110.528
-236.503,0.929132,0.90942,2,3,0,237.199,105.038,14.698,-307.991,93.0138
-236.564,0.931914,0.90942,2,7,0,237.262,105.292,13.2352,-308.05,114.47
-236.456,0.925168,0.90942,2,3,0,237.345,102.856,14.2434,-307.884,107.117
-240.127,0.567337,0.90942,1,3,0,241.605,101.234,17.059,-311.489,109.758
-236.273,0.948486,0.90942,2,3,0,241.051,103.446,14.3467,-307.719,75.6815
-237.083,0.886788,0.90942,2,3,0,237.301,104.833,15.5103,-308.565,98.007
