# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_fit_model
# start_datetime = 2022-06-13 20:08:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:\Users\user\AppData\Local\Temp\tmpbw1k1b7l\yex7ph_r.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_fit-20220613220811_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,log_lik,calorie
# Adaptation terminated
# Step size = 0.767793
# Diagonal elements of inverse mass matrix:
# 2.58414, 0.0070078
-241.956,0.722569,0.767793,2,3,0,242.746,107.282,11.5399,-313.394,104.454
-237.7,1,0.767793,2,3,0,241.986,104.255,16.1336,-309.175,93.3488
-236.411,1,0.767793,2,3,0,237.752,102.799,14.1578,-307.891,90.7606
-238.388,0.856068,0.767793,3,7,0,238.6,100.63,13.9551,-309.844,90.3934
-236.93,1,0.767793,2,3,0,239.019,104.899,12.633,-308.406,112.504
-236.199,1,0.767793,2,3,0,236.898,104.483,14.3372,-307.683,125.679
-236.52,0.89821,0.767793,1,3,0,237.463,103.892,12.857,-308,100.547
-236.718,0.964969,0.767793,3,7,0,237.139,104.465,15.1878,-308.199,89.3756
-236.526,0.871257,0.767793,2,3,0,238.598,102.709,13.4348,-308.005,89.9434
-237.519,0.877628,0.767793,2,3,0,238.104,101.35,13.9436,-308.986,99.6322
-237.56,0.966128,0.767793,3,7,0,238.244,106.796,14.1028,-309.024,90.8967
-236.91,0.998534,0.767793,2,7,0,237.487,101.996,14.0131,-308.384,131.355
-237.629,0.965346,0.767793,2,3,0,237.77,106.681,13.4182,-309.094,99.5698
-236.4,1,0.767793,3,7,0,237.816,103.56,13.0568,-307.881,97.8623
-236.534,0.976122,0.767793,1,1,0,236.563,103.622,12.8811,-308.014,119.589
-236.79,0.931547,0.767793,2,3,0,237.414,102.495,13.1941,-308.266,106.801
-236.301,0.883752,0.767793,1,3,0,238.154,104.248,14.6243,-307.784,109.08
-236.387,0.985784,0.767793,2,7,0,236.547,103.893,13.0109,-307.868,106.204
-236.225,0.916276,0.767793,2,3,0,237.325,104.892,14.0309,-307.708,95.0254
-236.329,0.992651,0.767793,3,7,0,236.389,102.93,14.0146,-307.811,78.7666
-236.872,0.950017,0.767793,2,3,0,237.047,103.549,15.3469,-308.352,109.831
-239.363,0.836155,0.767793,2,3,0,239.697,101.857,16.8736,-310.818,126.566
-237.163,1,0.767793,2,3,0,239.545,101.781,14.4694,-308.635,85.2573
-237.546,0.961386,0.767793,3,7,0,238.227,102.967,15.8609,-309.02,84.1572
-237.818,0.973374,0.767793,1,1,0,237.928,102.647,15.9925,-309.289,105.829
-237.495,0.995245,0.767793,3,7,0,238.246,103.909,15.9687,-308.972,99.8674
-238.736,0.931882,0.767793,3,7,0,239.622,101.523,12.362,-310.197,91.0911
-236.864,1,0.767793,2,3,0,238.416,102.937,12.7963,-308.341,104.103
-241.957,0.465871,0.767793,2,3,0,243.835,99.9716,17.6148,-313.373,81.8965
-236.981,0.973998,0.767793,2,3,0,243.455,101.929,13.8021,-308.455,108.641
-236.258,1,0.767793,2,3,0,237.06,103.21,13.5451,-307.74,110.606
-236.963,0.904377,0.767793,2,3,0,237.282,103.553,12.5192,-308.44,125.386
-236.423,0.986471,0.767793,2,3,0,237.323,104.931,14.6038,-307.905,105.157
-237.272,0.924247,0.767793,2,3,0,237.51,104.123,15.7765,-308.749,115.963
-236.345,0.999449,0.767793,2,3,0,237.334,103.417,13.1943,-307.826,120.246
-236.611,0.978564,0.767793,2,3,0,236.703,104.245,15.0848,-308.092,97.7635
-237.37,0.850445,0.767793,2,3,0,239.525,105.961,12.8516,-308.84,99.7031
-236.71,0.918194,0.767793,2,3,0,238.317,105.671,13.4223,-308.186,101.77
-238.21,0.665383,0.767793,3,7,0,240.443,101.024,15.1729,-309.669,117.396
-236.767,0.979631,0.767793,2,3,0,238.666,105.424,14.8586,-308.245,117.181
-236.926,0.982014,0.767793,1,1,0,236.97,105.657,14.9176,-308.402,118.511
-237.331,0.952516,0.767793,2,3,0,237.824,105.983,15.208,-308.802,96.1289
-237.386,0.993929,0.767793,3,7,0,237.464,102.306,12.7114,-308.858,94.5842
-236.677,1,0.767793,1,1,0,237.257,102.954,12.9823,-308.156,85.5878
-236.668,0.717342,0.767793,1,3,0,239.486,105.072,14.9296,-308.147,78.7537
-236.955,0.830337,0.767793,2,3,0,238.891,104.607,15.425,-308.435,106.387
-237.191,0.988802,0.767793,3,7,0,237.786,106.426,14.0343,-308.661,116.245
-238.048,0.932435,0.767793,3,7,0,238.51,106.699,12.9429,-309.51,100.152
-239.059,0.918756,0.767793,3,7,0,240.789,100.143,14.0733,-310.505,107.486
-238.554,1,0.767793,1,1,0,239.19,100.48,14.193,-310.007,101.101
-240.757,0.914379,0.767793,2,3,0,240.819,99.0864,14.43,-312.179,97.2604
-237.7,0.990111,0.767793,3,7,0,240.401,106.919,13.9983,-309.163,112.144
-237.539,0.854891,0.767793,3,7,0,239.599,106.17,12.8759,-309.007,110.95
-236.876,1,0.767793,2,3,0,237.695,102.097,14.331,-308.351,101.187
-236.783,0.878452,0.767793,3,7,0,238.856,102.501,14.7356,-308.261,102.151
-236.857,0.974329,0.767793,2,3,0,237.359,103.441,15.3091,-308.337,116.201
-236.537,0.988039,0.767793,2,3,0,237.151,105.025,13.0892,-308.016,89.5003
-237.182,0.870615,0.767793,2,3,0,238.01,105.333,12.6102,-308.656,100.437
-238.75,0.8886,0.767793,2,3,0,239.273,104.154,11.61,-310.217,134.971
-237.177,0.862225,0.767793,2,3,0,240.577,102.635,12.6805,-308.651,106.25
-237.058,0.948422,0.767793,2,3,0,238.444,103.464,15.5252,-308.537,146.662
-236.391,1,0.767793,2,3,0,237.169,102.883,14.243,-307.872,107.403
-236.362,0.990597,0.767793,2,3,0,236.654,103.156,13.3227,-307.843,108.52
-236.231,1,0.767793,2,3,0,236.456,103.907,14.4917,-307.715,82.3987
-236.422,0.917243,0.767793,2,3,0,237.141,103.058,14.5249,-307.904,85.9718
-236.48,0.948406,0.767793,3,7,0,237.202,105.39,13.569,-307.959,116.621
-236.484,0.811181,0.767793,1,3,0,238.427,102.651,14.1476,-307.963,108.519
-236.233,0.996894,0.767793,2,3,0,236.581,104.702,14.3042,-307.716,106.954
-238.854,0.835808,0.767793,2,3,0,238.893,103.28,11.6318,-310.32,105.127
-237.68,1,0.767793,2,3,0,239.574,105.612,15.8044,-309.151,95.9087
-237.436,1,0.767793,2,3,0,237.996,104.596,15.8816,-308.912,111.161
-238.096,0.923805,0.767793,1,1,0,238.154,104.296,16.4356,-309.568,133.194
-237.496,1,0.767793,2,3,0,238.092,104.593,15.934,-308.972,108.135
-236.359,1,0.767793,2,3,0,237.545,103.18,14.477,-307.842,97.8797
-237.01,0.94232,0.767793,3,7,0,237.247,104.789,15.4421,-308.489,118.313
-236.947,0.999625,0.767793,3,7,0,237.046,103.399,12.5629,-308.425,108.462
-236.541,1,0.767793,2,3,0,236.954,103.143,13.0437,-308.021,106.634
-236.727,0.988466,0.767793,3,7,0,237.06,102.308,13.6031,-308.204,125.799
-236.939,0.988889,0.767793,2,3,0,236.994,102.024,13.6391,-308.412,98.8518
-236.121,1,0.767793,2,3,0,236.881,103.561,13.8714,-307.604,141.53
-236.217,0.888291,0.767793,3,7,0,237.318,104.76,14.1988,-307.7,114.277
-236.412,0.907143,0.767793,1,3,0,237.361,102.882,13.4926,-307.892,85.1849
-241.59,0.547678,0.767793,2,3,0,242.275,98.617,14.8537,-312.999,104.266
-236.912,0.986316,0.767793,3,7,0,241.783,105.768,14.7884,-308.387,124.012
-236.325,0.993153,0.767793,2,3,0,237.048,102.928,13.8486,-307.806,110.421
-236.119,0.954742,0.767793,1,3,0,236.811,104.526,13.8241,-307.602,89.6688
-236.287,0.982919,0.767793,2,3,0,236.328,105.053,14.0548,-307.768,105.46
-237.706,0.866122,0.767793,2,3,0,237.987,106.708,13.3456,-309.17,98.7194
-237.33,0.950659,0.767793,2,3,0,239.112,103.647,12.2673,-308.805,110.779
-238.276,0.694484,0.767793,3,7,0,240.752,101.695,12.5092,-309.74,103.233
-237.146,1,0.767793,3,7,0,238.239,105.569,15.2732,-308.621,116.249
-237.105,0.978196,0.767793,3,7,0,237.608,102.779,12.664,-308.581,88.0915
-236.955,0.650574,0.767793,1,3,0,240.998,104.142,15.475,-308.435,121.921
-236.884,1,0.767793,1,1,0,237.034,104.085,15.4027,-308.364,133.863
-236.244,1,0.767793,2,3,0,236.912,103.291,13.4974,-307.727,118.494
-236.326,0.936357,0.767793,2,3,0,236.892,103.635,14.6277,-307.81,77.7531
-237.056,0.938116,0.767793,2,3,0,237.251,102.488,15.1358,-308.532,83.9284
-237.089,0.994202,0.767793,3,7,0,237.211,102.291,15.0295,-308.563,70.6863
-236.922,0.985182,0.767793,3,7,0,237.736,102.106,13.4932,-308.397,103.564
-237.462,0.893636,0.767793,1,1,0,237.524,101.754,13.1394,-308.932,118.829
-237.839,0.985057,0.767793,3,7,0,238.876,101.826,15.5727,-309.306,104.254
-242.648,0.720165,0.767793,2,3,0,242.921,100.168,18.1975,-314.059,122.473
-236.516,1,0.767793,2,3,0,242.301,103.602,12.9045,-307.996,78.8555
-236.48,0.969848,0.767793,2,3,0,236.978,104.357,12.9184,-307.96,112.589
-236.366,0.984308,0.767793,3,7,0,236.779,103.266,13.2376,-307.847,92.7326
-236.915,0.946252,0.767793,2,3,0,237.059,104.595,15.3853,-308.395,112.705
-236.693,1,0.767793,1,1,0,236.921,104.371,15.1721,-308.175,101.703
-237.56,0.73012,0.767793,1,3,0,241.131,102.604,12.4228,-309.032,100.164
-241.674,0.662745,0.767793,2,3,0,242.449,102.164,18.4123,-313.111,116.947
-241.743,0.967675,0.767793,3,7,0,241.974,105.469,10.9317,-313.193,89.0922
-236.752,1,0.767793,2,3,0,241.337,102.251,14.2652,-308.228,111.616
-236.674,0.906602,0.767793,2,3,0,237.935,104.106,15.169,-308.155,93.4454
-236.157,1,0.767793,2,3,0,236.662,103.636,14.2121,-307.641,123.63
-236.193,0.992996,0.767793,2,3,0,236.265,103.963,14.411,-307.678,120.214
-237.284,0.899113,0.767793,2,3,0,237.356,103.607,15.7608,-308.761,108.428
-236.322,1,0.767793,2,3,0,237.302,103.334,14.4938,-307.805,106.666
-236.089,1,0.767793,2,3,0,236.299,103.806,13.7432,-307.573,102.252
-236.667,0.838508,0.767793,2,3,0,237.944,105.731,13.6736,-308.143,132.171
-236.89,0.958638,0.767793,1,1,0,236.939,105.96,13.5076,-308.364,90.1659
-236.76,0.939196,0.767793,2,3,0,238.124,104.598,15.2116,-308.24,121.815
-236.321,0.863309,0.767793,1,3,0,238.54,103.816,13.1111,-307.802,105.79
-236.645,0.719655,0.767793,2,3,0,239.502,102.503,14.4387,-308.124,111.824
-236.316,0.99934,0.767793,3,7,0,236.799,105.013,14.2667,-307.798,105.98
-236.759,0.961692,0.767793,2,3,0,236.946,103.927,12.6339,-308.237,99.4112
-236.812,0.963136,0.767793,3,7,0,237.551,105.554,14.8242,-308.289,101.648
-237.059,0.762261,0.767793,1,3,0,240.557,101.821,13.9547,-308.531,108.826
-237.284,0.925281,0.767793,3,7,0,238.565,105.937,12.9128,-308.755,104.265
-237.307,1,0.767793,3,7,0,237.358,101.941,15.0102,-308.778,97.0077
-236.817,0.994862,0.767793,3,7,0,237.763,105.91,14.3508,-308.292,99.3773
-236.11,0.944195,0.767793,1,3,0,237.623,103.97,13.5493,-307.594,117.86
-236.128,0.999203,0.767793,2,7,0,236.128,104.148,14.2179,-307.612,98.2363
-237.161,0.837553,0.767793,1,3,0,237.85,105.944,15.0096,-308.633,120.145
-237.032,0.998151,0.767793,3,7,0,237.261,102.412,12.9632,-308.507,115.129
-237.03,1,0.767793,3,7,0,237.094,105.851,14.9007,-308.504,129.666
-236.273,1,0.767793,2,3,0,237.057,105.049,13.8652,-307.755,103.735
-236.459,0.991217,0.767793,3,7,0,236.501,102.81,13.4647,-307.939,111.284
-236.268,1,0.767793,2,3,0,236.475,103.061,13.8641,-307.75,106.098
-237.399,0.852594,0.767793,2,3,0,237.727,102.204,12.7731,-308.87,93.6542
-237.777,0.99354,0.767793,3,7,0,238.343,104.717,16.1476,-309.251,78.9829
-238.608,0.946195,0.767793,2,7,0,239.796,101.837,16.2907,-310.069,120.361
-238.179,0.976495,0.767793,3,7,0,239.292,105.812,12.2148,-309.646,90.0169
-236.272,1,0.767793,2,3,0,238.033,103.11,13.6438,-307.754,105.556
-237.453,0.879144,0.767793,3,7,0,237.607,106.332,15.0326,-308.922,92.9008
-237.296,0.943437,0.767793,3,7,0,238.602,101.878,13.1951,-308.767,86.5375
-237.397,0.964703,0.767793,3,7,0,238.214,106.357,14.9097,-308.865,113.444
-237.404,0.959327,0.767793,3,7,0,238.292,101.714,13.2707,-308.874,101.108
-238.689,0.805135,0.767793,2,3,0,240.375,104.747,11.6817,-310.156,96.0608
-236.545,0.916021,0.767793,2,3,0,239.538,104.36,12.848,-308.025,128.152
-236.584,0.969949,0.767793,2,3,0,237.101,103.002,13.0691,-308.064,136.885
-237.032,0.915651,0.767793,1,1,0,237.074,102.959,12.6411,-308.508,122.632
-238.032,0.89869,0.767793,2,7,0,238.687,106.828,15.2608,-309.493,95.3406
-236.605,0.991781,0.767793,2,3,0,238.34,103.93,12.7688,-308.085,93.1107
-236.374,0.971386,0.767793,2,3,0,236.96,103.901,13.0259,-307.856,117.428
-236.266,0.999519,0.767793,3,7,0,236.502,104.793,14.3334,-307.749,127.23
-236.092,0.979039,0.767793,1,3,0,236.51,104.085,13.6295,-307.576,90.7839
-236.092,0.814102,0.767793,1,3,0,237.647,104.085,13.6295,-307.576,71.2981
-236.345,0.970951,0.767793,2,3,0,236.376,105.069,13.4909,-307.826,115.791
-239.251,0.752618,0.767793,2,3,0,239.576,108.012,15.0488,-310.693,102.828
