# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_fit_model
# start_datetime = 2022-06-13 18:44:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:\Users\user\AppData\Local\Temp\tmpbw1k1b7l\ummwngff.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_fit-20220613204410_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,log_lik,calorie
# Adaptation terminated
# Step size = 0.956861
# Diagonal elements of inverse mass matrix:
# 5.88865, 0.00602453
-264.063,0.593126,0.956861,1,3,0,264.397,102.347,18.7855,-335.869,101.451
-262.744,0.793632,0.956861,2,3,0,266.284,109.156,17.9365,-334.567,100.972
-262.403,0.968594,0.956861,2,3,0,263.525,107.981,21.4731,-334.234,113.367
-262.732,0.956007,0.956861,2,3,0,263.184,107.707,17.4095,-334.557,119.42
-262.167,1,0.956861,2,3,0,262.996,105.29,18.4787,-333.995,107.216
-263.181,0.736747,0.956861,1,1,0,263.269,104.773,17.4934,-335.001,104.923
-261.947,1,0.956861,2,3,0,263.22,107.127,20.7887,-333.781,98.2561
-261.814,0.982877,0.956861,2,3,0,262.175,106.444,20.3875,-333.648,129.083
-262.214,0.902931,0.956861,2,3,0,262.946,106.277,17.9624,-334.043,73.6621
-262.224,0.993447,0.956861,2,3,0,262.518,108.25,18.1383,-334.053,104.56
-262.723,0.644028,0.956861,2,7,0,264.926,106.605,22.0371,-334.553,102.266
-261.698,1,0.956861,2,3,0,262.703,106.529,19.9707,-333.533,112.366
-261.984,0.77201,0.956861,2,3,0,263.645,107.124,20.8685,-333.818,89.794
-264.692,0.708716,0.956861,2,3,0,265.188,106.046,24.0703,-336.508,116.083
-262.399,0.951354,0.956861,2,3,0,265.696,104.27,20.0702,-334.225,126.617
-262.399,0.7601,0.956861,1,1,0,263.225,104.27,20.0702,-334.225,76.0681
-261.676,1,0.956861,1,3,0,262.28,106.314,19.5605,-333.511,121.396
-263.33,0.736164,0.956861,2,3,0,264.041,105.098,22.4685,-335.153,107.823
-262.013,1,0.956861,2,3,0,263.299,108.89,19.8108,-333.844,101.392
-262.25,0.934649,0.956861,1,1,0,262.313,109.454,19.6248,-334.078,93.6204
-263.358,0.876994,0.956861,2,3,0,264.061,109.312,22.3176,-335.18,69.786
-263.598,0.837298,0.956861,2,3,0,265.822,111.339,19.325,-335.409,96.1372
-261.844,0.987232,0.956861,1,3,0,263.533,107.498,20.4781,-333.679,119.251
-261.71,0.809039,0.956861,2,3,0,263.405,107.6,19.0474,-333.543,102.393
-263.854,0.586218,0.956861,2,3,0,264.933,111.56,20.9035,-335.662,107.448
-262.39,1,0.956861,2,3,0,264.495,109.207,18.5161,-334.216,105.916
-263.022,0.946209,0.956861,2,3,0,263.256,108.953,17.5328,-334.844,113.938
-262.387,0.931553,0.956861,2,3,0,263.723,104.748,18.5145,-334.213,122.758
-262.542,0.986662,0.956861,2,7,0,262.745,109.313,21.0362,-334.369,124.908
-264.615,0.862703,0.956861,2,7,0,264.62,103.875,16.896,-336.424,137.695
-262.702,1,0.956861,2,7,0,264.211,108.941,21.5715,-334.53,99.478
-262.35,0.955605,0.956861,2,3,0,263.057,107.039,17.7253,-334.178,118.132
-262.58,0.925881,0.956861,2,7,0,263.018,106.609,21.8435,-334.411,94.2497
-263.254,0.860726,0.956861,2,3,0,264.17,103.641,18.2413,-335.071,115.533
-263.658,0.986899,0.956861,2,3,0,263.924,110.634,21.8527,-335.473,111.254
-262.935,1,0.956861,2,3,0,263.619,109.823,21.3618,-334.758,101.384
-263.885,0.727878,0.956861,2,3,0,265.416,105.044,23.082,-335.705,135.594
-261.901,0.816513,0.956861,2,7,0,265.485,108.463,19.0581,-333.733,65.7501
-261.934,1,0.956861,2,3,0,262.1,107.481,18.3618,-333.765,106.886
-262.869,0.673363,0.956861,1,3,0,264.493,104.195,21.3012,-334.693,56.3979
-262.478,0.935265,0.956861,2,3,0,263.613,109.312,18.4511,-334.303,114.44
-261.976,1,0.956861,1,1,0,262.363,108.51,18.8256,-333.806,145.674
-262.139,0.858154,0.956861,1,3,0,263.026,106.876,21.1707,-333.972,107.351
-261.689,0.778126,0.956861,2,3,0,263.993,106.222,19.4464,-333.523,97.5748
-261.689,0.747013,0.956861,1,3,0,262.744,106.222,19.4464,-333.523,81.7059
-261.775,0.976884,0.956861,1,1,0,261.781,105.78,19.5269,-333.608,114.64
-261.662,1,0.956861,2,3,0,261.746,106.423,19.4582,-333.496,128.048
-262.685,0.84528,0.956861,2,3,0,262.88,110.218,19.7771,-334.507,101.968
-262.597,0.785922,0.956861,2,3,0,264.427,106.318,17.5229,-334.423,124.975
-262.325,0.650098,0.956861,2,3,0,264.475,104.479,20.2255,-334.152,96.4299
-262.436,0.856799,0.956861,2,3,0,263.94,109.523,20.5409,-334.262,60.5449
-263.422,0.92238,0.956861,2,3,0,263.576,102.726,20.0102,-335.234,82.3343
-261.69,1,0.956861,1,3,0,263.346,106.901,20.0208,-333.525,127.804
-262.604,0.805615,0.956861,2,3,0,262.922,109.123,18.095,-334.429,132.253
-262.604,0.509655,0.956861,2,3,0,265.634,109.123,18.095,-334.429,133.658
-261.927,1,0.956861,2,3,0,262.418,108.195,18.6903,-333.758,108.397
-261.997,0.912041,0.956861,2,3,0,262.543,108.404,20.4484,-333.829,79.2298
-263.186,0.787691,0.956861,2,3,0,263.319,103.024,19.9715,-335.001,74.9414
-263.186,0.888325,0.956861,1,1,0,263.758,103.024,19.9715,-335.001,140.758
-263.9,0.951952,0.956861,2,3,0,264.81,108.98,23.0741,-335.719,81.0805
-262.513,0.8273,0.956861,2,3,0,265.665,106.246,17.6196,-334.34,126.378
-262.828,0.926702,0.956861,2,3,0,263.226,106.45,22.1586,-334.657,114.833
-261.637,0.959693,0.956861,1,3,0,263.296,106.997,19.3052,-333.471,108.108
-262.436,0.89316,0.956861,2,3,0,262.646,106.965,17.6321,-334.263,96.3187
-262.436,0.55121,0.956861,1,1,0,263.938,106.965,17.6321,-334.263,104.407
-262.525,0.995822,0.956861,2,3,0,262.585,107.083,21.7809,-334.357,106.537
-262.162,0.999913,0.956861,2,3,0,262.69,106.817,17.9588,-333.991,115.301
-261.705,0.976737,0.956861,2,3,0,262.332,106.117,19.4838,-333.539,103.646
-263.685,0.66179,0.956861,1,3,0,264.512,103.964,22.3803,-335.502,141.979
-264.073,0.987777,0.956861,2,3,0,264.784,108.539,16.6389,-335.889,117.079
-264.676,0.945965,0.956861,2,3,0,265.273,108.374,16.2828,-336.489,106.44
-265.623,0.906416,0.956861,2,3,0,265.924,105.08,24.7375,-337.429,97.5662
-261.913,0.81803,0.956861,2,7,0,267.963,105.563,18.9031,-333.744,92.9888
-261.808,1,0.956861,1,1,0,261.914,105.857,19.0115,-333.64,82.7998
-261.744,1,0.956861,2,3,0,261.856,106.912,18.7457,-333.577,101.4
-263.239,0.674503,0.956861,2,3,0,263.57,110.755,18.9003,-335.055,117.048
-263.598,0.984689,0.956861,2,3,0,264.086,102.947,21.3164,-335.411,124.239
-263.598,0.741342,0.956861,1,1,0,264.841,102.947,21.3164,-335.411,103.825
-266.624,0.63253,0.956861,2,3,0,266.822,114.088,19.7908,-338.396,135.734
-266.624,0.680621,0.956861,1,1,0,268.392,114.088,19.7908,-338.396,117.722
-264.41,1,0.956861,1,1,0,266.327,112.302,20.1626,-336.21,137.677
-261.84,0.988607,0.956861,2,3,0,264.615,107.244,20.5172,-333.675,104.865
-261.703,0.905012,0.956861,2,3,0,262.509,107.068,18.8936,-333.536,135.176
-261.703,0.858936,0.956861,2,3,0,262.452,107.068,18.8936,-333.536,108.932
-262.584,0.627263,0.956861,2,3,0,264.187,105.974,21.7499,-334.414,70.8178
-262.543,0.896035,0.956861,2,7,0,263.904,104.166,18.9174,-334.366,83.6871
-262.674,0.987413,0.956861,2,3,0,262.87,110.136,19.276,-334.496,81.3888
-262.045,0.924639,0.956861,2,3,0,263.348,104.971,19.7891,-333.875,92.1913
-263.29,0.814098,0.956861,1,3,0,263.3,102.895,20.0692,-335.104,122.708
-261.669,0.974245,0.956861,1,3,0,263.314,106.792,19.0671,-333.502,126.294
-262.272,0.82489,0.956861,1,3,0,262.844,107.434,21.3694,-334.104,130.352
-262.492,0.933453,0.956861,2,3,0,263.187,105.262,21.3543,-334.321,100.813
-266.193,0.600769,0.956861,1,3,0,266.595,100.405,22.1451,-337.969,75.6159
-266.519,0.889374,0.956861,2,3,0,267.253,113.192,18.1642,-338.302,116.772
-263.866,1,0.956861,2,3,0,266.226,111.729,20.2069,-335.673,134.014
-261.718,0.931333,0.956861,1,3,0,264.172,106.268,19.9186,-333.553,129.217
-262.001,0.97786,0.956861,2,3,0,262.005,108.286,18.5684,-333.831,66.7015
-262.253,0.80908,0.956861,1,3,0,263.401,107.006,21.3684,-334.086,96.5574
-262.669,0.898314,0.956861,2,3,0,263.268,103.778,19.4599,-334.491,69.0263
-262.667,0.981785,0.956861,2,7,0,263.312,108.016,21.8583,-334.497,134.068
-263.59,0.863341,0.956861,1,1,0,263.62,107.873,22.9938,-335.414,143.639
-263.891,0.960767,0.956861,2,3,0,263.988,105.911,16.6379,-335.709,72.0355
-264.524,0.820085,0.956861,1,1,0,265.039,105.784,16.3193,-336.338,110.658
-261.879,0.705679,0.956861,2,3,0,267.512,107.785,18.5751,-333.711,131.478
