# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_fit_model
# start_datetime = 2022-06-21 18:55:08 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:\Users\user\AppData\Local\Temp\tmp29dyckpa\cggnyrrh.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_fit-20220621205508_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,log_lik,calorie
# Adaptation terminated
# Step size = 0.912087
# Diagonal elements of inverse mass matrix:
# 2.22674, 0.0062948
-237.476,0.618096,0.912087,1,3,0,239.621,105.442,15.7508,-309.017,90.6011
-236.331,0.967826,0.912087,2,3,0,237.856,105.309,13.9551,-307.871,98.3887
-236.329,0.973646,0.912087,2,7,0,236.758,102.975,14.3385,-307.862,89.4299
-236.349,0.978613,0.912087,2,3,0,236.68,102.98,13.4128,-307.876,113.494
-238.346,0.840476,0.912087,2,3,0,238.778,106.979,12.9376,-309.87,89.5924
-238.02,0.978612,0.912087,2,3,0,240.148,100.937,14.7067,-309.526,111.48
-236.985,0.880245,0.912087,2,3,0,239.377,102.96,12.6425,-308.505,96.8358
-237.335,0.970449,0.912087,2,3,0,237.498,102.674,12.511,-308.851,84.7992
-236.118,0.996406,0.912087,2,3,0,237.507,103.389,14.0155,-307.653,90.7558
-236.289,0.923359,0.912087,2,7,0,236.74,104.969,14.4101,-307.83,112.059
-237.336,0.863256,0.912087,2,3,0,237.586,101.995,15.1779,-308.858,103.539
-237.884,0.978088,0.912087,2,3,0,237.935,101.568,15.4623,-309.4,114.7
-237.001,1,0.912087,2,3,0,237.918,102.845,15.332,-308.532,105.136
-236.411,0.993824,0.912087,2,3,0,237.096,104.843,13.0893,-307.945,84.2464
-236.175,1,0.912087,2,3,0,236.561,103.671,13.3134,-307.707,117.624
-237.846,0.808802,0.912087,2,7,0,237.882,103.133,16.2032,-309.377,110.469
-236.464,1,0.912087,2,3,0,237.823,103.059,14.709,-307.997,105.801
-236.581,0.983486,0.912087,1,1,0,236.634,102.722,14.667,-308.112,90.0762
-236.963,0.945852,0.912087,1,1,0,236.976,102.396,15.0122,-308.49,110.494
-236.802,0.825308,0.912087,2,7,0,239.088,103.686,12.5846,-308.326,105.179
-237.164,0.971402,0.912087,2,3,0,237.272,103.713,12.3319,-308.685,99.8639
-236.49,1,0.912087,2,7,0,237.358,105.454,14.3949,-308.031,96.8271
-238.093,0.677098,0.912087,2,3,0,239.409,100.973,14.9628,-309.599,102.095
-237.639,0.880825,0.912087,2,3,0,239.957,101.329,13.5055,-309.146,104.736
-237.82,0.870676,0.912087,2,3,0,238.864,105.972,15.8203,-309.359,93.87
-236.94,0.9822,0.912087,2,3,0,238.373,106.104,14.5036,-308.479,87.067
-239.144,0.71758,0.912087,2,3,0,239.84,100.031,14.4044,-310.631,102.601
-239.343,0.87122,0.912087,3,7,0,241.913,107.93,13.3609,-310.86,94.5305
-239.427,0.994278,0.912087,3,7,0,239.958,108.072,13.5469,-310.944,115.3
-239.676,1,0.912087,2,3,0,240.872,99.7076,14.2126,-311.155,104.565
-238.14,1,0.912087,2,3,0,240.379,107.15,13.4113,-309.667,109.375
-237.067,1,0.912087,2,3,0,238.395,101.971,14.7176,-308.588,117.722
-236.965,1,0.912087,1,1,0,237.167,102.079,14.6716,-308.489,88.95
-237.299,0.781678,0.912087,2,3,0,240.681,105.912,12.8224,-308.829,117.446
-237.869,0.900478,0.912087,2,3,0,239.249,104.177,16.3181,-309.406,92.3459
-236.901,0.956537,0.912087,2,3,0,239.102,102.075,14.5132,-308.424,68.0899
-237.22,0.97449,0.912087,2,3,0,237.277,106.383,13.4753,-308.753,108.456
-236.789,0.99577,0.912087,2,7,0,237.539,102.229,13.4711,-308.309,102.26
-236.398,1,0.912087,2,3,0,236.937,102.835,14.3629,-307.929,102.845
-236.452,0.927723,0.912087,2,3,0,237.446,104.078,12.8707,-307.982,103.188
-236.452,0.855061,0.912087,1,1,0,236.966,104.078,12.8707,-307.982,120.7
-236.53,0.945465,0.912087,2,3,0,237.163,102.565,13.5327,-308.055,107.631
-236.663,0.803357,0.912087,3,7,0,238.618,103.41,15.142,-308.2,82.4346
