# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_fit_model
# start_datetime = 2022-06-21 17:31:44 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:\Users\user\AppData\Local\Temp\tmp29dyckpa\rneql_4v.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_fit-20220621193144_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,log_lik,calorie
# Adaptation terminated
# Step size = 0.865811
# Diagonal elements of inverse mass matrix:
# 2.64929, 0.00647308
-236.101,0.996947,0.865811,1,3,0,236.313,104.222,13.7602,-307.566,107.112
-236.299,0.944323,0.865811,1,3,0,236.474,103.294,14.2998,-307.741,94.1806
-236.576,0.950299,0.865811,2,3,0,236.856,102.572,13.8136,-307.992,89.1541
-237.596,0.817805,0.865811,2,3,0,238.423,103.295,12.2041,-309.019,72.9918
-236.641,0.997258,0.865811,2,7,0,237.573,104.659,15.0482,-308.12,93.1471
-236.91,0.95628,0.865811,2,3,0,237.374,106.019,14.5001,-308.416,86.9868
-238.885,0.704145,0.865811,2,3,0,239.787,100.333,14.5617,-310.219,102.931
-239.508,0.902325,0.865811,3,7,0,241.676,107.735,12.9203,-311.029,94.7782
-237.746,0.996763,0.865811,2,7,0,239.777,102.476,15.8087,-309.161,128.402
-237.454,1,0.865811,2,3,0,237.837,102.88,15.7065,-308.883,126.343
-237.961,0.908084,0.865811,2,3,0,239.102,104.992,16.2508,-309.444,108.76
-236.856,0.995882,0.865811,2,3,0,238.891,104.973,12.7235,-308.33,110.138
-236.64,1,0.865811,1,1,0,236.878,104.753,12.8539,-308.111,99.2818
-236.287,0.964377,0.865811,2,3,0,236.995,104.124,13.1841,-307.746,125.356
-236.178,0.889286,0.865811,2,3,0,237.288,103.842,14.2753,-307.635,122.208
-236.107,0.965096,0.865811,2,3,0,236.492,104.01,14.0058,-307.567,92.1603
-236.107,0.689117,0.865811,1,3,0,238.264,104.01,14.0058,-307.567,92.8499
-236.941,0.654705,0.865811,2,3,0,239.4,102.296,14.6823,-308.351,98.179
-236.098,1,0.865811,2,3,0,236.816,104.011,13.8209,-307.558,97.2751
-237.206,0.872377,0.865811,2,3,0,237.254,106.487,14.1373,-308.719,124.219
-236.69,1,0.865811,1,1,0,237.131,105.843,14.0418,-308.192,108.486
-236.855,0.846375,0.865811,2,7,0,238.117,103.771,15.3329,-308.311,124.169
-237.121,0.862454,0.865811,2,3,0,238.767,106.286,13.548,-308.629,108.579
-237.179,0.746875,0.865811,2,3,0,239.811,101.777,13.951,-308.569,92.6994
-236.593,0.996406,0.865811,2,3,0,237.583,105.465,14.5294,-308.09,127.944
-236.433,0.777524,0.865811,2,3,0,239.075,105.128,14.4938,-307.922,117.738
-238.036,0.899101,0.865811,2,3,0,238.155,103.512,11.9463,-309.461,75.7761
-237.565,1,0.865811,2,3,0,238.126,104.985,15.9259,-309.05,143.502
-238.45,0.941379,0.865811,2,7,0,239.355,100.639,14.2632,-309.796,125.32
-236.236,0.989532,0.865811,2,3,0,238.547,103.952,13.288,-307.69,111.475
-236.236,0.865129,0.865811,2,3,0,237.103,103.952,13.288,-307.69,106.007
-236.455,0.949721,0.865811,2,3,0,236.735,103.909,12.9621,-307.906,116.186
-238.029,0.819778,0.865811,2,7,0,238.184,103.867,16.3754,-309.484,123.785
-237.649,1,0.865811,1,1,0,238.107,103.732,16.0672,-309.102,93.449
-236.49,1,0.865811,2,3,0,237.793,105.29,14.4761,-307.983,100.719
-237.42,0.803312,0.865811,2,3,0,238.263,101.55,14.3352,-308.803,99.6485
-236.87,0.990069,0.865811,2,7,0,237.871,104.577,15.3362,-308.346,99.4373
-237.813,0.929869,0.865811,2,7,0,238.12,102.311,12.4557,-309.209,103.493
-236.192,0.984682,0.865811,2,3,0,238.074,103.47,14.0456,-307.638,75.6111
-236.152,1,0.865811,2,3,0,236.206,103.822,14.1727,-307.608,115.598
-236.787,0.848199,0.865811,1,3,0,237.335,105.944,13.7104,-308.29,117.203
-237.312,0.973655,0.865811,2,3,0,237.654,106.422,14.7352,-308.826,146.091
-236.315,0.878171,0.865811,1,3,0,238.682,103.136,14.1514,-307.752,109.448
-237.057,0.810399,0.865811,2,3,0,237.965,105.891,14.9527,-308.562,111.12
-237.638,0.940826,0.865811,2,3,0,238.208,102.468,12.4837,-309.039,82.539
-236.779,0.811396,0.865811,2,3,0,239.298,102.263,14.0275,-308.186,95.3971
-236.992,0.874949,0.865811,2,3,0,238.49,104.276,12.4807,-308.446,107.901
-237.575,0.900253,0.865811,2,3,0,238.156,105.741,15.6709,-309.076,116.499
-237.47,0.999366,0.865811,2,7,0,237.727,102.982,12.3663,-308.886,99.0004
-236.867,1,0.865811,2,3,0,237.417,102.992,12.819,-308.289,112.978
-236.145,1,0.865811,2,3,0,236.732,104.386,14.1586,-307.616,117.729
-236.133,0.987888,0.865811,1,3,0,236.261,103.687,13.8089,-307.584,83.362
-236.326,0.929269,0.865811,2,3,0,236.726,104.26,14.6429,-307.795,71.9387
-236.162,0.947844,0.865811,2,3,0,236.868,104.693,13.895,-307.64,103.349
-236.162,0.668156,0.865811,1,3,0,238.616,104.693,13.895,-307.64,111.423
-237.149,0.830285,0.865811,1,3,0,237.582,105.804,15.155,-308.652,113.2
-236.9,0.989951,0.865811,2,3,0,237.694,103.095,12.7408,-308.325,113.931
-236.112,1,0.865811,2,3,0,236.867,104.277,13.6866,-307.578,106.237
-237.274,0.866949,0.865811,2,7,0,237.275,102.452,15.3078,-308.689,82.131
-237.403,0.965893,0.865811,2,3,0,238.015,106.522,13.4363,-308.913,130.003
-237.893,0.982051,0.865811,2,7,0,238.556,101.64,12.9098,-309.27,96.9269
-239.538,0.879985,0.865811,2,3,0,240.224,102.182,11.7083,-310.917,89.9755
-237.008,1,0.865811,2,3,0,238.877,103.427,12.5445,-308.44,130.35
-236.477,0.914851,0.865811,2,3,0,237.846,103.901,12.9371,-307.927,114.501
-237.093,0.91026,0.865811,2,7,0,237.37,102.503,15.1175,-308.51,128.758
-236.785,0.793258,0.865811,2,3,0,239.94,103.495,15.2021,-308.233,124.734
-238.034,0.895881,0.865811,2,7,0,238.225,104.458,11.9208,-309.485,84.3587
-238.796,0.962628,0.865811,2,3,0,238.916,104.304,16.9232,-310.258,107.179
-240.746,0.931977,0.865811,2,3,0,240.821,105.003,18.0703,-312.214,113.375
-236.54,1,0.865811,3,7,0,240.23,105.41,13.4021,-308.03,110.512
-236.557,0.84115,0.865811,2,3,0,237.794,103.956,14.9952,-308.018,96.2741
-240.831,0.587052,0.865811,2,3,0,243.198,99.1238,14.4422,-312.11,113.044
-236.541,0.92644,0.865811,1,3,0,240.832,102.688,14.2364,-307.963,125.994
-236.844,0.973212,0.865811,2,3,0,237.101,104.811,12.6821,-308.314,101.849
-236.75,1,0.865811,2,3,0,236.958,105.011,12.8368,-308.227,124.709
-236.098,0.973966,0.865811,1,3,0,236.967,104.077,13.9337,-307.56,102.982
-236.098,0.547556,0.865811,1,3,0,240.046,104.077,13.9337,-307.56,134.426
-236.682,0.871513,0.865811,1,3,0,237.013,105.669,14.4831,-308.182,112.148
-236.605,0.972987,0.865811,2,3,0,237.166,105.401,14.6211,-308.1,121.517
-236.961,0.949527,0.865811,2,3,0,237.288,102.171,13.4523,-308.362,119.899
-236.196,1,0.865811,2,3,0,236.817,104.827,13.8813,-307.677,98.4725
-236.185,1,0.865811,3,7,0,236.251,103.499,13.6806,-307.629,108.41
-237.158,0.708556,0.865811,1,3,0,238.471,105.532,15.3348,-308.655,130.952
-237.722,0.943916,0.865811,2,7,0,238.186,101.694,13.017,-309.102,116.447
-237.45,1,0.865811,2,3,0,237.84,106.673,14.5283,-308.968,95.8199
-239.134,0.776829,0.865811,2,7,0,240.047,100.815,15.9269,-310.487,120.09
-236.85,1,0.865811,2,3,0,239.273,105.663,14.8306,-308.351,103.285
-236.995,0.980781,0.865811,1,1,0,237.074,105.695,15.0269,-308.497,100.434
-236.521,0.999268,0.865811,2,3,0,237.082,103.263,13.0733,-307.954,86.3327
-236.25,1,0.865811,2,3,0,236.585,103.762,14.4455,-307.706,81.4004
-237.392,0.884914,0.865811,2,3,0,237.608,101.643,13.5901,-308.775,113.228
-237.232,1,0.865811,2,3,0,237.443,106.516,14.0117,-308.745,96.1652
-236.432,0.799289,0.865811,2,7,0,238.949,102.894,14.2169,-307.861,114.978
-236.389,0.952188,0.865811,2,7,0,237.021,103.722,13.0805,-307.835,89.4599
-236.397,0.958867,0.865811,2,3,0,236.861,103.977,13.0286,-307.85,93.5365
-236.572,0.574054,0.865811,2,3,0,241.594,104.494,14.9911,-308.047,116.416
-236.584,0.93721,0.865811,2,7,0,237.456,102.575,14.1293,-308.002,109.779
-237.251,0.832604,0.865811,2,3,0,238.426,103.577,12.3495,-308.685,102.051
-237.32,0.816489,0.865811,3,7,0,239.074,103.802,12.2793,-308.759,105.772
-236.164,1,0.865811,2,3,0,237.319,104.659,13.7116,-307.639,106.811
-236.157,0.992263,0.865811,2,3,0,236.255,104.434,13.5393,-307.626,87.6139
-236.155,0.989498,0.865811,2,3,0,236.279,104.128,14.2484,-307.62,119.653
-236.155,0.831147,0.865811,1,3,0,237.33,104.128,14.2484,-307.62,116.905
-237.215,0.789194,0.865811,1,3,0,237.942,105.701,12.7802,-308.705,73.6635
-237.461,0.995569,0.865811,2,7,0,237.484,102.337,15.4466,-308.873,92.9989
-240.027,0.803057,0.865811,2,3,0,240.799,101.329,17.0398,-311.393,106.011
-236.343,1,0.865811,2,3,0,239.616,104.978,14.3985,-307.829,119.922
-236.54,0.975489,0.865811,2,3,0,236.702,102.733,14.3249,-307.965,101.622
-238.33,0.644557,0.865811,2,3,0,239.91,106.85,15.6736,-309.849,106.04
-236.675,0.989066,0.865811,2,3,0,238.71,105.563,13.3142,-308.167,109.663
-236.099,0.976005,0.865811,1,3,0,236.859,103.993,13.8939,-307.559,123.182
-238.199,0.593187,0.865811,2,3,0,239.812,101.636,15.7222,-309.585,118.297
-238.134,0.928642,0.865811,2,3,0,239.332,105.001,11.9588,-309.598,102.3
-241.135,0.723746,0.865811,2,3,0,241.63,104.354,18.3348,-312.584,106.016
-236.832,0.860523,0.865811,1,3,0,241.52,104.295,15.3253,-308.301,98.8849
-240.093,0.758566,0.865811,2,3,0,240.58,100.891,16.8244,-311.444,75.7342
-236.181,1,0.865811,2,3,0,239.523,103.959,14.3145,-307.642,96.7255
-236.346,0.928346,0.865811,3,7,0,236.817,104.148,13.0943,-307.804,94.5324
-238.709,0.677148,0.865811,2,3,0,240.154,104.368,11.6428,-310.152,95.3006
-240.471,0.825493,0.865811,2,3,0,241.093,102.293,17.7088,-311.866,85.4577
-238.082,0.903453,0.865811,2,3,0,243.265,107.298,14.0375,-309.607,119.79
-238.398,0.977118,0.865811,2,7,0,238.699,100.697,14.5074,-309.747,116.368
-238.398,0.615919,0.865811,1,1,0,240.081,100.697,14.5074,-309.747,119.229
-237.109,0.981454,0.865811,2,3,0,239.049,102.48,15.123,-308.526,100.578
-236.132,1,0.865811,2,3,0,237.008,103.689,13.8932,-307.584,94.1529
-236.11,0.993213,0.865811,1,3,0,236.198,104.375,13.8015,-307.579,134.026
-236.11,0.580784,0.865811,2,3,0,239.709,104.375,13.8015,-307.579,87.4442
-236.636,0.900745,0.865811,2,3,0,236.949,105.08,14.892,-308.125,94.3477
-237.14,0.9489,0.865811,2,7,0,237.391,103.837,12.387,-308.582,122.403
-239.705,0.517305,0.865811,1,1,0,239.728,102.883,11.4411,-311.102,112.848
