# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_3_fit_model
# start_datetime = 2022-06-12 13:07:37 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:\Users\user\AppData\Local\Temp\tmpay9zw7ak\5v_3efjv.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_3_fit-20220612150737_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,nu,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mu.42,mu.43,mu.44,mu.45,mu.46,mu.47,mu.48,mu.49,mu.50,mu.51,mu.52,mu.53,mu.54,mu.55,mu.56,mu.57,mu.58,mu.59,mu.60,mu.61,mu.62,mu.63,mu.64,mu.65,mu.66,mu.67,mu.68,mu.69,mu.70,mu.71,mu.72,mu.73,mu.74,mu.75,mu.76,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,calorie.1,calorie.2,calorie.3,calorie.4,calorie.5,calorie.6,calorie.7,calorie.8,calorie.9,calorie.10,calorie.11,calorie.12,calorie.13,calorie.14,calorie.15,calorie.16,calorie.17,calorie.18,calorie.19,calorie.20,calorie.21,calorie.22,calorie.23,calorie.24,calorie.25,calorie.26,calorie.27,calorie.28,calorie.29,calorie.30,calorie.31,calorie.32,calorie.33,calorie.34,calorie.35,calorie.36,calorie.37,calorie.38,calorie.39,calorie.40,calorie.41,calorie.42,calorie.43,calorie.44,calorie.45,calorie.46,calorie.47,calorie.48,calorie.49,calorie.50,calorie.51,calorie.52,calorie.53,calorie.54,calorie.55,calorie.56,calorie.57,calorie.58,calorie.59,calorie.60,calorie.61,calorie.62,calorie.63,calorie.64,calorie.65,calorie.66,calorie.67,calorie.68,calorie.69,calorie.70,calorie.71,calorie.72,calorie.73,calorie.74,calorie.75,calorie.76
# Adaptation terminated
# Step size = 0.444841
# Diagonal elements of inverse mass matrix:
# 2.10223, 0.154826, 0.0149079, 3.39319
-259.135,0.781411,0.444841,2,7,0,264.904,106.891,1.73751,12.8444,59.2,112.058,108.583,96.4204,110.32,106.845,117.27,117.27,112.058,110.32,112.058,99.8954,115.533,105.108,112.058,108.583,99.8954,119.008,99.8954,99.8954,115.533,99.8954,108.583,103.37,94.6829,119.008,98.1579,115.533,106.845,99.8954,117.27,113.795,106.845,115.533,105.108,110.32,117.27,110.32,106.845,98.1579,99.8954,115.533,105.108,99.8954,120.745,99.8954,105.108,94.6829,94.6829,94.6829,103.37,103.37,112.058,115.533,120.745,103.37,99.8954,101.633,113.795,119.008,108.583,115.533,113.795,105.108,94.6829,94.6829,105.108,108.583,105.108,99.8954,103.37,113.795,113.795,98.1579,99.8954,99.8954,94.6829,-3.40628,-4.91348,-4.3033,-3.99966,-3.49166,-3.8121,-3.8121,-4.18483,-3.27101,-3.40628,-4.03275,-3.67682,-3.64373,-4.64293,-3.91428,-4.03275,-4.88039,-3.2542,-4.03275,-3.67682,-3.2542,-3.35638,-5.8441,-6.72483,-3.94737,-3.38947,-3.67682,-3.49166,-4.03275,-3.8121,-3.54155,-3.77901,-3.59384,-3.62693,-5.55675,-6.57275,-3.99966,-5.8273,-3.88119,-3.2542,-3.59384,-4.42228,-4.03275,-4.08264,-4.03275,-5.97938,-4.38919,-3.61064,-3.61064,-4.28701,-4.28701,-3.86438,-3.67682,-4.86119,-3.50846,-4.03275,-4.67602,-3.54155,-3.32329,-4.13493,-3.59384,-3.72911,-3.64373,-6.72483,-6.72483,-3.64373,-3.35638,-4.42228,-4.03275,-3.50846,-6.06475,-6.06475,-4.16802,-3.2542,-3.2542,-3.66002,112.099,107.893,85.6801,109.573,91.3637,108.706,121.077,128.951,92.5207,119.357,93.7696,88.5534,84.8587,86.5164,103.852,85.328,101.969,102.607,104.64,111.633,102.913,99.1401,104.163,41.5056,111.918,83.3288,93.3922,96.3745,73.4547,90.5712,95.8617,128.278,114.564,104.825,104.988,150.226,107.57,109.18,103.231,103.896,76.4722,144.321,109.004,116.536,100.686,88.8475,128.258,98.9224,77.6407,118.623,118.884,95.8812,118.823,150.283,116.565,81.5073,124.45,118.64,110.141,115.854,125.559,116.438,109.464,120.051,93.8288,103.507,98.8513,112.16,70.6694,68.714,108.251,148.884,33.892,129.133,116.287,78.2699
-259.475,0.980933,0.444841,2,3,0,260.219,106.65,1.8619,12.8348,51.63,112.187,108.463,95.4301,110.325,106.601,117.773,117.773,112.187,110.325,112.187,99.1538,115.911,104.74,112.187,108.463,99.1538,119.635,99.1538,99.1538,115.911,99.1538,108.463,102.878,93.5682,119.635,97.2919,115.911,106.601,99.1538,117.773,114.049,106.601,115.911,104.74,110.325,117.773,110.325,106.601,97.2919,99.1538,115.911,104.74,99.1538,121.497,99.1538,104.74,93.5682,93.5682,93.5682,102.878,102.878,112.187,115.911,121.497,102.878,99.1538,101.016,114.049,119.635,108.463,115.911,114.049,104.74,93.5682,93.5682,104.74,108.463,104.74,99.1538,102.878,114.049,114.049,97.2919,99.1538,99.1538,93.5682,-3.41572,-4.9233,-4.3805,-3.9991,-3.5101,-3.85091,-3.85091,-4.19485,-3.27065,-3.41572,-4.09037,-3.70585,-3.61458,-4.63316,-3.90471,-4.09037,-4.83203,-3.31123,-4.09037,-3.70585,-3.31123,-3.36503,-5.80691,-6.63984,-3.99598,-3.4563,-3.70585,-3.5101,-4.09037,-3.85091,-3.56078,-3.75965,-3.5639,-3.65517,-5.55736,-6.53536,-3.9991,-5.84749,-3.81345,-3.31123,-3.5639,-4.39371,-4.09037,-4.14105,-4.09037,-5.95197,-4.30245,-3.52331,-3.52331,-4.24865,-4.24865,-3.85403,-3.70585,-4.92018,-3.46951,-4.09037,-4.72443,-3.56078,-3.27377,-4.14417,-3.5639,-3.70897,-3.61458,-6.63984,-6.63984,-3.61458,-3.36503,-4.39371,-4.09037,-3.46951,-6.04636,-6.04636,-4.23543,-3.31123,-3.31123,-3.74643,101.426,106.688,86.9023,110.302,89.4311,161.068,84.8484,139.631,134.153,117.321,93.3659,108.716,106.992,104.939,112.021,105.023,125.96,100.661,130.789,108.906,87.5363,137.093,88.2093,86.0752,78.8515,112.046,161.873,106.493,131.242,114.967,116.253,96.2604,92.5014,114.204,101.615,96.5367,109.471,80.3893,90.3242,93.0597,115.508,4.60893,104.025,116.635,94.0323,120.653,83.7793,88.5287,97.3428,101.131,111.732,123.495,95.4197,110.722,103.295,56.146,82.0236,115.041,101.385,104.523,115.328,116.846,98.9627,94.0866,93.1894,105.521,115.254,109.141,92.5499,31.3982,116.682,114.108,75.9742,117.661,125.934,103.288
-259.346,0.91748,0.444841,3,7,0,260.401,105.87,1.75927,12.6294,49.7903,111.101,107.583,95.2677,109.342,105.823,116.379,116.379,111.101,109.342,111.101,98.7862,114.62,104.064,111.101,107.583,98.7862,118.138,98.7862,98.7862,114.62,98.7862,107.583,102.305,93.5084,118.138,97.0269,114.62,105.823,98.7862,116.379,112.86,105.823,114.62,104.064,109.342,116.379,109.342,105.823,97.0269,98.7862,114.62,104.064,98.7862,119.897,98.7862,104.064,93.5084,93.5084,93.5084,102.305,102.305,111.101,114.62,119.897,102.305,98.7862,100.545,112.86,118.138,107.583,114.62,112.86,104.064,93.5084,93.5084,104.064,107.583,104.064,98.7862,102.305,112.86,112.86,97.0269,98.7862,98.7862,93.5084,-3.31636,-5.0042,-4.39569,-4.07309,-3.55989,-3.73426,-3.73426,-4.10816,-3.28128,-3.31636,-4.11709,-3.59496,-3.55096,-4.7256,-3.82956,-4.11709,-4.9602,-3.32528,-4.11709,-3.59496,-3.32528,-3.42058,-5.78708,-6.67419,-3.87356,-3.46458,-3.59496,-3.55989,-4.11709,-3.73426,-3.45566,-3.69026,-3.65519,-3.69919,-5.6567,-6.68311,-4.07309,-5.9353,-3.78557,-3.32528,-3.65519,-4.34277,-4.11709,-4.01286,-4.11709,-5.92638,-4.29877,-3.50697,-3.50697,-4.20347,-4.20347,-3.93379,-3.59496,-4.80467,-3.41166,-4.11709,-4.76959,-3.45566,-3.37659,-4.21239,-3.65519,-3.79449,-3.55096,-6.67419,-6.67419,-3.55096,-3.42058,-4.34277,-4.11709,-3.41166,-6.16991,-6.16991,-4.25639,-3.32528,-3.32528,-3.74318,111.229,113.313,84.0299,113.856,119.316,121.686,107.176,93.5389,111.833,119.348,99.4471,128.569,112.697,101.134,109.027,109.229,136.397,89.9913,90.575,129.944,93.8568,136.448,106.459,112.852,121.503,96.6886,119.899,96.0678,119.929,112.198,73.7707,102.443,119.486,85.0581,104.954,131.196,123.484,81.21,108.767,89.7887,126.488,103.29,93.9819,122.647,105.034,109.603,104.032,69.7795,91.2372,98.4782,105.383,106.942,109.863,109.862,106.21,122.339,111.959,130.738,139.226,104.047,123.712,106.31,122.804,103.826,142.911,82.9129,84.722,112.273,100.407,87.2259,110.109,109.242,86.3847,83.6103,96.7083,84.0859
-260.028,0.718474,0.444841,3,7,0,260.709,108.532,1.06057,11.1374,31.9921,111.686,109.565,102.141,110.625,108.504,114.868,114.868,111.686,110.625,111.686,104.262,113.807,107.444,111.686,109.565,104.262,115.928,104.262,104.262,113.807,104.262,109.565,106.383,101.08,115.928,103.201,113.807,108.504,104.262,114.868,112.747,108.504,113.807,107.444,110.625,114.868,110.625,108.504,103.201,104.262,113.807,107.444,104.262,116.989,104.262,107.444,101.08,101.08,101.08,106.383,106.383,111.686,113.807,116.989,106.383,104.262,105.323,112.747,115.928,109.565,113.807,112.747,107.444,101.08,101.08,107.444,109.565,107.444,104.262,106.383,112.747,112.747,103.201,104.262,104.262,101.08,-3.25484,-4.93828,-3.8091,-3.94517,-3.23775,-3.54052,-3.54052,-4.15272,-3.15961,-3.25484,-3.61865,-3.44529,-3.77181,-4.74782,-3.96226,-3.61865,-5.2648,-3.48613,-3.61865,-3.44529,-3.48613,-3.14252,-6.37022,-7.68985,-3.63574,-3.3909,-3.44529,-3.23775,-3.61865,-3.54052,-3.35006,-3.86704,-3.65949,-3.33297,-5.74093,-7.15578,-3.94517,-5.93138,-4.28878,-3.48613,-3.65949,-4.66969,-3.61865,-3.73097,-3.61865,-6.46545,-4.99621,-4.09833,-4.09833,-4.57446,-4.57446,-3.84995,-3.44529,-4.62885,-3.67658,-3.61865,-4.4213,-3.35006,-3.46904,-4.0404,-3.65949,-3.75472,-3.77181,-7.68985,-7.68985,-3.77181,-3.14252,-4.66969,-3.61865,-3.67658,-6.44836,-6.44836,-3.71388,-3.48613,-3.48613,-3.20045,116.3,113.554,102.683,152.136,107.138,115.365,116.791,79.4839,103.746,70.0467,101.972,64.8655,131.273,120.469,100.238,117.059,117.816,83.4511,94.3069,102.342,99.6375,109.805,117.494,101.717,115.52,121.33,115.631,144.338,114.092,133.708,123.426,103.131,114.817,110.481,116.569,128.941,109.632,109.249,83.5522,126.789,94.064,130.938,88.2126,117.532,95.6355,109.597,107.153,104.993,117.677,113.797,121.824,108.848,129.059,110.025,143.894,99.3714,94.9036,131.246,127.637,110.444,100.656,83.0326,115.844,184.336,112.659,104.215,132.617,96.1435,103.98,114.628,132.048,107.419,92.7916,115.575,98.0321,85.7453
-258.843,0.994885,0.444841,3,7,0,259.827,105.112,1.35032,13.0623,49.9181,109.128,106.427,96.9747,107.777,105.077,113.179,113.179,109.128,107.777,109.128,99.6754,111.828,103.726,109.128,106.427,99.6754,114.529,99.6754,99.6754,111.828,99.6754,106.427,102.376,95.6244,114.529,98.3251,111.828,105.077,99.6754,113.179,110.478,105.077,111.828,103.726,107.777,113.179,107.777,105.077,98.3251,99.6754,111.828,103.726,99.6754,115.879,99.6754,103.726,95.6244,95.6244,95.6244,102.376,102.376,109.128,111.828,115.879,102.376,99.6754,101.026,110.478,114.529,106.427,111.828,110.478,103.726,95.6244,95.6244,103.726,106.427,103.726,99.6754,102.376,110.478,110.478,98.3251,99.6754,99.6754,95.6244,-3.32966,-5.06754,-4.26004,-4.1986,-3.63979,-3.50622,-3.50622,-3.96165,-3.43304,-3.32966,-4.05329,-3.40284,-3.54815,-4.86079,-3.7549,-4.05329,-5.21285,-3.28773,-4.05329,-3.40284,-3.28773,-3.53641,-5.74146,-6.75571,-3.60959,-3.3911,-3.40284,-3.63979,-4.05329,-3.50622,-3.29947,-3.65153,-3.88847,-3.74316,-5.72972,-6.84735,-4.1986,-5.93647,-3.90021,-3.28773,-3.88847,-4.31371,-4.05329,-3.71297,-4.05329,-5.84484,-4.45902,-3.69346,-3.69346,-4.21034,-4.21034,-4.09522,-3.40284,-4.47853,-3.44478,-4.05329,-4.71548,-3.29947,-3.68172,-4.30198,-3.88847,-3.99185,-3.54815,-6.75571,-6.75571,-3.54815,-3.53641,-4.31371,-4.05329,-3.44478,-6.28853,-6.28853,-4.15667,-3.28773,-3.28773,-3.59786,100.905,105.277,85.7512,107.967,74.6038,85.0402,104.133,111.034,101.412,120.106,91.9758,102.533,116.633,77.002,115.162,86.4765,77.3708,98.3247,83.0763,122.166,103.471,90.4477,104.973,65.3039,110.752,89.7569,107.568,126.612,101.863,101.493,97.641,103.27,101.736,123.224,104.125,109.348,111.065,80.1153,90.6701,91.3458,102.437,115.13,99.0969,133.706,104.416,80.4576,39.0445,96.0375,65.6387,86.774,94.6409,98.2386,129.695,110.957,97.8034,94.8466,97.9109,99.5916,101.57,119.155,113.509,94.0747,113.844,92.584,99.4633,110.513,107.17,98.4941,108.288,121.608,110.64,132.891,111.063,102.218,110.88,76.5123
-259.286,0.908415,0.444841,3,7,0,261.509,107.607,1.76816,13.1026,41.4514,112.864,109.328,96.9511,111.096,107.56,118.169,118.169,112.864,111.096,112.864,100.487,116.401,105.792,112.864,109.328,100.487,119.937,100.487,100.487,116.401,100.487,109.328,104.024,95.1829,119.937,98.7192,116.401,107.56,100.487,118.169,114.633,107.56,116.401,105.792,111.096,118.169,111.096,107.56,98.7192,100.487,116.401,105.792,100.487,121.705,100.487,105.792,95.1829,95.1829,95.1829,104.024,104.024,112.864,116.401,121.705,104.024,100.487,102.256,114.633,119.937,109.328,116.401,114.633,105.792,95.1829,95.1829,105.792,109.328,105.792,100.487,104.024,114.633,114.633,98.7192,100.487,100.487,95.1829,-3.48458,-4.84365,-4.26186,-3.94549,-3.45218,-3.88942,-3.88942,-4.24778,-3.34963,-3.48458,-3.99197,-3.75447,-3.708,-4.57375,-3.97789,-3.99197,-4.79717,-3.30315,-3.99197,-3.75447,-3.30315,-3.31723,-5.86267,-6.71436,-4.02436,-3.3637,-3.75447,-3.45218,-3.99197,-3.88942,-3.61952,-3.84294,-3.54065,-3.58712,-5.47191,-6.45854,-3.94549,-5.7418,-3.93142,-3.30315,-3.54065,-4.4712,-3.99197,-4.15931,-3.99197,-5.99762,-4.42473,-3.66152,-3.66152,-4.33626,-4.33626,-3.81054,-3.75447,-4.92252,-3.57305,-3.99197,-4.62023,-3.61952,-3.27076,-4.08044,-3.54065,-3.6756,-3.708,-6.71436,-6.71436,-3.708,-3.31723,-4.4712,-3.99197,-3.57305,-5.96522,-5.96522,-4.12691,-3.30315,-3.30315,-3.6336,108.302,103.654,86.4285,73.3422,126.121,111.106,95.8464,89.7239,126.659,124.595,132.745,107.303,93.868,132.248,167.427,105.107,122.919,84.0058,94.7276,105.001,114.287,94.7937,81.367,66.8418,117.742,102.176,107.717,107.91,97.2321,116.666,150.616,107.166,103.167,98.7032,127.008,119.13,87.954,110.031,91.9448,98.2237,112.002,104.5,98.3965,129.15,107.064,112.343,83.1682,102.858,118.146,118.007,94.9201,105.537,88.388,139.458,100.797,104.04,106.032,117.186,112.381,107.936,125.144,80.9944,97.8116,96.893,98.049,117.656,106.888,77.7926,85.5506,104.699,107.797,163.506,92.4982,112.406,96.5711,59.7508
