# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_3_fit_model
# start_datetime = 2022-06-12 09:57:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:\Users\user\AppData\Local\Temp\tmppskox6w4\1ugbeqql.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\samples\cereal_3_fit-20220612115754_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,nu,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mu.42,mu.43,mu.44,mu.45,mu.46,mu.47,mu.48,mu.49,mu.50,mu.51,mu.52,mu.53,mu.54,mu.55,mu.56,mu.57,mu.58,mu.59,mu.60,mu.61,mu.62,mu.63,mu.64,mu.65,mu.66,mu.67,mu.68,mu.69,mu.70,mu.71,mu.72,mu.73,mu.74,mu.75,mu.76,mu.77,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,calorie.1,calorie.2,calorie.3,calorie.4,calorie.5,calorie.6,calorie.7,calorie.8,calorie.9,calorie.10,calorie.11,calorie.12,calorie.13,calorie.14,calorie.15,calorie.16,calorie.17,calorie.18,calorie.19,calorie.20,calorie.21,calorie.22,calorie.23,calorie.24,calorie.25,calorie.26,calorie.27,calorie.28,calorie.29,calorie.30,calorie.31,calorie.32,calorie.33,calorie.34,calorie.35,calorie.36,calorie.37,calorie.38,calorie.39,calorie.40,calorie.41,calorie.42,calorie.43,calorie.44,calorie.45,calorie.46,calorie.47,calorie.48,calorie.49,calorie.50,calorie.51,calorie.52,calorie.53,calorie.54,calorie.55,calorie.56,calorie.57,calorie.58,calorie.59,calorie.60,calorie.61,calorie.62,calorie.63,calorie.64,calorie.65,calorie.66,calorie.67,calorie.68,calorie.69,calorie.70,calorie.71,calorie.72,calorie.73,calorie.74,calorie.75,calorie.76,calorie.77
-264.792,0.9508,0.55944,2,7,0,264.903,106.217,1.35879,10.2024,1.98209,110.4,107.682,98.1704,109.041,106.323,114.476,114.476,110.4,109.041,110.4,100.888,113.117,104.964,110.4,107.682,100.888,115.835,100.888,100.888,113.117,100.888,107.682,103.606,96.8116,115.835,99.5292,113.117,106.323,100.888,114.476,111.758,106.323,113.117,104.964,109.041,114.476,109.041,106.323,99.5292,100.888,113.117,104.964,100.888,117.193,100.888,104.964,96.8116,96.8116,96.8116,103.606,103.606,110.4,113.117,117.193,103.606,100.888,102.247,111.758,115.835,107.682,113.117,111.758,104.964,96.8116,96.8116,104.964,107.682,104.964,100.888,103.606,111.758,111.758,99.5292,100.888,100.888,96.8116,95.4528,-3.05493,-5.2033,-4.17526,-4.08996,-3.37617,-3.45448,-3.45448,-4.03509,-3.1098,-3.05493,-3.9089,-3.3213,-3.50236,-4.93693,-3.76872,-3.9089,-5.38436,-3.10281,-3.9089,-3.3213,-3.10281,-3.24298,-6.30965,-7.60405,-3.58766,-3.06192,-3.3213,-3.37617,-3.9089,-3.45448,-3.18811,-3.63554,-3.69041,-3.50935,-6.05027,-7.47785,-4.08996,-6.31664,-3.94978,-3.10281,-3.69041,-4.48251,-3.9089,-3.72085,-3.9089,-6.44283,-4.66357,-3.68342,-3.68342,-4.34933,-4.34933,-3.95677,-3.3213,-4.701,-3.36918,-3.9089,-4.75587,-3.18811,-3.42404,-4.22314,-3.69041,-3.82359,-3.50236,-7.60405,-7.60405,-3.50236,-3.24298,-4.48251,-3.9089,-3.36918,-6.76406,-6.76406,-4.04208,-3.10281,-3.10281,-3.32829,-3.46147,100.453,100.274,111.046,117.558,109.072,143.747,128.244,98.4168,144.244,113.819,85.6724,103.277,109.727,110.139,78.8255,95.8046,101.979,144.199,121.293,119.143,115.843,102.801,82.1332,111.125,136.204,90.6715,88.9209,84.8465,111.346,96.2829,97.7001,94.6257,91.9865,94.9355,104.324,117.921,95.104,100.232,96.7314,94.7585,117.275,122.596,87.2351,135.843,102.714,106.09,92.1406,96.403,104.149,94.9546,113.924,142.055,112.803,110.811,89.0653,129.44,118.893,100.153,143.72,106.33,122.813,112.271,108.719,102.271,80.6413,100.656,126.557,110.813,84.8477,118.391,106.731,115.552,97.4885,130.728,118.149,91.269,99.6935
-262.578,0.99815,0.55944,3,7,0,265.57,106.576,0.87286,13.8891,52.6703,109.263,107.517,101.407,108.39,106.644,111.881,111.881,109.263,108.39,109.263,103.153,111.008,105.771,109.263,107.517,103.153,112.754,103.153,103.153,111.008,103.153,107.517,104.898,100.534,112.754,102.28,111.008,106.644,103.153,111.881,110.135,106.644,111.008,105.771,108.39,111.881,108.39,106.644,102.28,103.153,111.008,105.771,103.153,113.627,103.153,105.771,100.534,100.534,100.534,104.898,104.898,109.263,111.008,113.627,104.898,103.153,104.025,110.135,112.754,107.517,111.008,110.135,105.771,100.534,100.534,105.771,107.517,105.771,103.153,104.898,110.135,110.135,102.28,103.153,103.153,100.534,99.6611,-3.37735,-4.94301,-3.94295,-4.16018,-3.56588,-3.4597,-3.4597,-3.99115,-3.44019,-3.37735,-3.81726,-3.39685,-3.73977,-4.81732,-3.86546,-3.81726,-5.28593,-3.55123,-3.81726,-3.39685,-3.55123,-3.50304,-5.83689,-6.96263,-3.52254,-3.48839,-3.39685,-3.56588,-3.81726,-3.4597,-3.33401,-3.80261,-3.97164,-3.62873,-5.60015,-6.78875,-4.16018,-5.72584,-4.20838,-3.55123,-3.97164,-4.45976,-3.81726,-3.58539,-3.81726,-5.89973,-4.80267,-4.08269,-4.08269,-4.39691,-4.39691,-4.09733,-3.39685,-4.30537,-3.67692,-3.81726,-4.4744,-3.33401,-3.84596,-4.22302,-3.97164,-4.03449,-3.73977,-6.96263,-6.96263,-3.73977,-3.50304,-4.45976,-3.81726,-3.67692,-6.19445,-6.19445,-3.88011,-3.55123,-3.55123,-3.3627,-3.34865,45.8347,126.78,97.9367,139.289,115.407,107.232,127.829,110.39,94.0021,101.207,109.951,101.345,72.5678,100.287,104.085,102.417,123.547,107.193,99.5475,92.4279,103.483,118.577,100.655,105.39,108.936,134.057,115.127,107.317,103.523,110.247,102.513,119.861,125.996,103.316,141.023,115.383,116.832,106.18,105.996,106.845,119.41,78.0816,110.654,139.169,109.271,150.675,90.9392,105.655,114.423,113.156,25.1173,125.262,113.399,83.3953,111.759,106.379,80.7361,115.231,102.878,107.335,132.733,153.595,98.4298,112.106,97.3496,96.8076,104.107,134.657,105.24,96.9597,149.192,84.1621,100.756,108.496,88.0555,108.677,93.1738
-261.911,0.939735,0.55944,3,7,0,263.285,106.89,1.1373,10.3947,49.6311,110.391,108.116,100.155,109.253,106.979,113.803,113.803,110.391,109.253,110.391,102.429,112.665,105.841,110.391,108.116,102.429,114.94,102.429,102.429,112.665,102.429,108.116,104.704,99.0175,114.94,101.292,112.665,106.979,102.429,113.803,111.528,106.979,112.665,105.841,109.253,113.803,109.253,106.979,101.292,102.429,112.665,105.841,102.429,116.077,102.429,105.841,99.0175,99.0175,99.0175,104.704,104.704,110.391,112.665,116.077,104.704,102.429,103.567,111.528,114.94,108.116,112.665,111.528,105.841,99.0175,99.0175,105.841,108.116,105.841,102.429,104.704,111.528,111.528,101.292,102.429,102.429,99.0175,97.8802,-3.07202,-5.13975,-3.98158,-4.06831,-3.3251,-3.40025,-3.40025,-4.03405,-3.10628,-3.07202,-3.76275,-3.29084,-3.5964,-4.92093,-3.81522,-3.76275,-5.44531,-3.26816,-3.76275,-3.29084,-3.26816,-3.21569,-6.37308,-7.75007,-3.50967,-3.15875,-3.29084,-3.3251,-3.76275,-3.40025,-3.18143,-3.70581,-3.74007,-3.43452,-5.99237,-7.47878,-4.06831,-6.21119,-4.12078,-3.26816,-3.74007,-4.55843,-3.76275,-3.61908,-3.76275,-6.48249,-4.86399,-3.90196,-3.90196,-4.44902,-4.44902,-3.9589,-3.29084,-4.58111,-3.48699,-3.76275,-4.61537,-3.18143,-3.52125,-4.17772,-3.74007,-3.84948,-3.5964,-7.75007,-7.75007,-3.5964,-3.21569,-4.55843,-3.76275,-3.48699,-6.73557,-6.73557,-3.87216,-3.26816,-3.26816,-3.12896,-3.23837,99.9204,85.0054,101.402,104.87,112.663,118.398,115.789,172.401,115.728,133.029,76.8701,89.1106,89.3767,105.588,115.013,95.3593,112.683,102.266,84.1461,112.832,92.4282,188.039,78.6923,97.8034,134.018,82.3641,122.474,172.357,116.76,88.2096,80.2227,126.198,111.844,101.527,108.561,99.937,108.73,137.555,101.95,84.2654,107.897,107.432,99.5106,113.305,80.3691,114.23,95.1641,90.6319,125.386,113.083,101.162,129.555,113.155,75.0065,107.623,122.826,105.806,108.357,137.797,107.104,115.732,113.198,96.8385,116.596,99.1558,105.158,127.652,105.733,133.553,49.8657,89.1335,123.48,99.4795,85.4425,92.1948,100.995,102.816
-261.312,0.883109,0.55944,3,7,0,261.95,106.388,1.33735,10.8447,42.3563,110.504,107.83,98.4681,109.167,106.492,114.516,114.516,110.504,109.167,110.504,101.143,113.179,105.155,110.504,107.83,101.143,115.854,101.143,101.143,113.179,101.143,107.83,103.818,97.1308,115.854,99.8055,113.179,106.492,101.143,114.516,111.842,106.492,113.179,105.155,109.167,114.516,109.167,106.492,99.8055,101.143,113.179,105.155,101.143,117.191,101.143,105.155,97.1308,97.1308,97.1308,103.818,103.818,110.504,113.179,117.191,103.818,101.143,102.48,111.842,115.854,107.83,113.179,111.842,105.155,97.1308,97.1308,105.155,107.83,105.155,101.143,103.818,111.842,111.842,99.8055,101.143,101.143,97.1308,95.7934,-3.12333,-5.12117,-4.14019,-4.07575,-3.40028,-3.49328,-3.49328,-4.04544,-3.15364,-3.12333,-3.89355,-3.36997,-3.55216,-4.87454,-3.7988,-3.89355,-5.30337,-3.18221,-3.89355,-3.36997,-3.18221,-3.27696,-6.19516,-7.42278,-3.6166,-3.09476,-3.36997,-3.40028,-3.89355,-3.49328,-3.24665,-3.67548,-3.7058,-3.5236,-5.91996,-7.2709,-4.07575,-6.1666,-3.981,-3.18221,-3.7058,-4.47427,-3.89355,-3.73992,-3.89355,-6.31848,-4.65647,-3.73436,-3.73436,-4.35095,-4.35095,-3.95243,-3.36997,-4.66202,-3.42885,-3.89355,-4.69234,-3.24665,-3.45916,-4.19907,-3.7058,-3.82911,-3.55216,-7.42278,-7.42278,-3.55216,-3.27696,-4.47427,-3.89355,-3.42885,-6.59543,-6.59543,-4.01687,-3.18221,-3.18221,-3.3414,-3.46472,114.066,100.936,68.2313,83.8832,83.5386,135.246,55.2989,130.485,115.434,116.835,93.556,116.748,109.23,109.369,106.753,97.5162,130.134,93.3775,98.2272,137.809,100.528,103.997,113.353,83.0662,115.418,79.1677,115.756,101.374,101.405,91.0699,131.184,105.083,119.233,103.589,109.067,108.279,123.405,95.8301,102.542,94.7965,107.842,108.407,97.7111,159.103,109.438,101.852,73.169,103.194,127.549,113.292,101.694,107.233,96.921,112.472,75.4473,98.0733,95.4055,113.781,89.1351,104.594,123.197,102.809,99.3409,103.786,104.094,99.805,121.439,87.779,86.0049,105.791,108.709,125,95.5946,93.4031,96.8848,94.7365,112.595
-263.483,0.939395,0.55944,2,5,0,263.851,107.211,1.86838,14.2601,34.2453,112.962,109.225,96.1465,111.094,107.357,118.567,118.567,112.962,111.094,112.962,99.8833,116.699,105.488,112.962,109.225,99.8833,120.435,99.8833,99.8833,116.699,99.8833,109.225,103.62,94.2781,120.435,98.0149,116.699,107.357,99.8833,118.567,114.83,107.357,116.699,105.488,111.094,118.567,111.094,107.357,98.0149,99.8833,116.699,105.488,99.8833,122.304,99.8833,105.488,94.2781,94.2781,94.2781,103.62,103.62,112.962,116.699,122.304,103.62,99.8833,101.752,114.83,120.435,109.225,116.699,114.83,105.488,94.2781,94.2781,105.488,109.225,105.488,99.8833,103.62,114.83,114.83,98.0149,99.8833,99.8833,94.2781,92.4098,-3.55832,-4.80746,-4.3221,-3.97518,-3.53597,-3.95138,-3.95138,-4.25958,-3.4273,-3.55832,-4.06006,-3.82036,-3.73549,-4.54542,-3.99753,-4.06006,-4.72259,-3.3588,-4.06006,-3.82036,-3.3588,-3.40495,-5.70824,-6.45565,-4.0824,-3.48982,-3.82036,-3.53597,-4.06006,-3.95138,-3.68934,-3.86651,-3.58212,-3.66699,-5.3777,-6.25613,-3.97518,-5.63975,-3.91266,-3.3588,-3.58212,-4.43675,-4.06006,-4.21343,-4.06006,-5.83927,-4.35188,-3.65062,-3.65062,-4.30573,-4.30573,-3.84416,-3.82036,-4.91468,-3.60447,-4.06006,-4.63029,-3.68934,-3.38114,-4.10621,-3.58212,-3.71314,-3.73549,-6.45565,-6.45565,-3.73549,-3.40495,-4.43675,-4.06006,-3.60447,-5.81692,-5.81692,-4.19108,-3.3588,-3.3588,-3.75186,-3.88288,85.6669,126.041,94.1126,117.972,121.572,105.363,129.656,112.303,123.53,114.036,106.259,139.58,110.94,118.872,87.0048,87.4425,121.596,99.4658,84.7083,112.916,80.2747,100.995,79.0804,94.5111,142.545,89.4971,79.9625,97.8162,102.376,120.159,110.692,128.293,127.656,102.082,104.989,121.221,119.221,100.181,122.306,190.02,117.522,89.4319,95.8946,123.611,79.6895,99.3043,90.5488,92.5964,88.3901,96.2015,92.2379,116.557,110.65,109.618,107.462,77.2995,84.3782,118.976,119.515,110.3,115.519,107.642,92.6537,92.056,90.9661,134.002,105.591,116.17,80.8259,114.077,121.694,154.637,100.628,102.239,102.968,79.3491,105.907
-263.88,0.729379,0.55944,3,7,0,267.2,109.241,1.64265,13.6291,35.0318,114.297,111.012,99.5135,112.655,109.369,119.225,119.225,114.297,112.655,114.297,102.799,117.583,107.727,114.297,111.012,102.799,120.868,102.799,102.799,117.583,102.799,111.012,106.084,97.8709,120.868,101.156,117.583,109.369,102.799,119.225,115.94,109.369,117.583,107.727,112.655,119.225,112.655,109.369,101.156,102.799,117.583,107.727,102.799,122.511,102.799,107.727,97.8709,97.8709,97.8709,106.084,106.084,114.297,117.583,122.511,106.084,102.799,104.441,115.94,120.868,111.012,117.583,115.94,107.727,97.8709,97.8709,107.727,111.012,107.727,102.799,106.084,115.94,115.94,101.156,102.799,102.799,97.8709,96.2282,-3.62066,-4.69855,-4.07477,-3.8443,-3.35162,-3.98224,-3.98224,-4.35438,-3.50014,-3.62066,-3.83372,-3.86171,-3.87229,-4.4575,-4.11334,-3.83372,-4.70912,-3.51071,-3.83372,-3.86171,-3.51071,-3.37961,-5.95293,-6.81775,-4.10276,-3.39019,-3.86171,-3.35162,-3.83372,-3.98224,-3.74119,-3.99281,-3.48272,-3.47215,-5.31174,-6.29709,-3.8443,-5.55279,-4.12391,-3.51071,-3.48272,-4.60601,-3.83372,-4.22328,-3.83372,-6.07345,-4.61658,-3.88286,-3.88286,-4.48548,-4.48548,-3.72377,-3.86171,-4.95701,-3.75176,-3.83372,-4.44692,-3.74119,-3.36904,-3.96482,-3.48272,-3.60325,-3.87229,-6.81775,-6.81775,-3.87229,-3.37961,-4.60601,-3.83372,-3.75176,-5.80442,-5.80442,-3.95425,-3.51071,-3.51071,-3.46157,-3.5821,113.065,116.471,123.3,108.561,106.662,119.137,142.443,99.1951,130.182,117.42,106.698,121.678,104.858,100.825,111.732,101.236,114.592,101.637,82.1713,194.693,98.993,92.6713,98.2333,102.9,109.69,68.4722,119.362,89.6396,102.455,144.772,125.04,103.978,103.985,105.521,153.865,108.014,94.7467,111.498,106.862,108.935,147.43,98.9287,104.3,139.894,103.032,119.838,88.3374,97.2363,113.593,101.909,98.0819,118.361,115.504,150.104,84.4764,100.502,109.445,110.731,100.391,91.6998,98.764,72.4237,125.938,99.3638,102.14,124.714,108.321,66.0951,94.355,115.492,105.685,116.499,118.19,133.042,87.5398,86.9331,116.072
-262.841,0.799718,0.55944,2,7,0,264.353,108.327,1.67099,13.1466,26.4739,113.47,110.128,98.4314,111.799,108.457,118.483,118.483,113.47,111.799,113.47,101.773,116.812,106.786,113.47,110.128,101.773,120.154,101.773,101.773,116.812,101.773,110.128,105.115,96.7604,120.154,100.102,116.812,108.457,101.773,118.483,115.141,108.457,116.812,106.786,111.799,118.483,111.799,108.457,100.102,101.773,116.812,106.786,101.773,121.825,101.773,106.786,96.7604,96.7604,96.7604,105.115,105.115,113.47,116.812,121.825,105.115,101.773,103.444,115.141,120.154,110.128,116.812,115.141,106.786,96.7604,96.7604,106.786,110.128,106.786,101.773,105.115,115.141,115.141,100.102,101.773,101.773,96.7604,95.0894,-3.53328,-4.78086,-4.14928,-3.8931,-3.38666,-3.91459,-3.91459,-4.29393,-3.40617,-3.53328,-3.89507,-3.78748,-3.78551,-4.52665,-4.03972,-3.89507,-4.77889,-3.4042,-3.89507,-3.78748,-3.4042,-3.27907,-5.94037,-6.82616,-4.04169,-3.2771,-3.78748,-3.38666,-3.89507,-3.91459,-3.66038,-3.91262,-3.51179,-3.51376,-5.41441,-6.4273,-3.8931,-5.66862,-4.03775,-3.4042,-3.51179,-4.54617,-3.89507,-4.1688,-3.89507,-6.06747,-4.54419,-3.78354,-3.78354,-4.41906,-4.41906,-3.766,-3.78748,-4.92945,-3.65841,-3.89507,-4.52862,-3.66038,-3.28104,-4.02021,-3.51179,-3.63889,-3.78551,-6.82616,-6.82616,-3.78551,-3.27907,-4.54617,-3.89507,-3.65841,-5.92085,-5.92085,-4.02218,-3.4042,-3.4042,-3.51573,-3.64284,131.171,97.4778,94.0588,125.57,108.492,104.452,119.349,105.828,115.674,96.5181,111.382,115.597,102.908,103.295,82.7843,77.335,100.09,168.034,101.311,115.226,101.175,134.069,103.819,93.6476,115.783,106.892,114.252,116.512,107.951,127.513,111.909,145.8,114.195,128.133,91.3538,126.315,123.443,153.677,48.6415,114.394,113.968,80.8824,87.3075,116.06,100.087,100.238,83.9517,86.8292,101.118,104.572,78.6325,102.762,122.062,119.957,132.843,105.638,144.286,113.877,125.142,68.3181,112.851,134.054,117.939,93.8889,115.351,101.188,101.04,113.725,129.638,98.5125,106.339,127.31,62.9624,103.194,87.0605,89.3362,110.21
-263.12,0.903294,0.55944,3,7,0,264.275,107.266,1.67675,13.6166,14.739,112.427,109.073,97.336,110.75,107.396,117.457,117.457,112.427,110.75,112.427,100.689,115.78,105.72,112.427,109.073,100.689,119.134,100.689,100.689,115.78,100.689,109.073,104.043,95.6592,119.134,99.0127,115.78,107.396,100.689,117.457,114.104,107.396,115.78,105.72,110.75,117.457,110.75,107.396,99.0127,100.689,115.78,105.72,100.689,120.811,100.689,105.72,95.6592,95.6592,95.6592,104.043,104.043,112.427,115.78,120.811,104.043,100.689,102.366,114.104,119.134,109.073,115.78,114.104,105.72,95.6592,95.6592,105.72,109.073,105.72,100.689,104.043,114.104,114.104,99.0127,100.689,100.689,95.6592,93.9825,-3.48266,-4.84129,-4.23448,-3.98376,-3.49564,-3.85208,-3.85208,-4.21706,-3.35952,-3.48266,-3.9882,-3.72894,-3.72449,-4.59501,-3.97077,-3.9882,-4.83685,-3.35507,-3.9882,-3.72894,-3.35507,-3.3725,-5.80454,-6.65763,-3.97522,-3.37694,-3.72894,-3.49564,-3.9882,-3.85208,-3.6058,-3.84763,-3.61433,-3.61878,-5.45255,-6.42878,-3.98376,-5.69883,-3.96633,-3.35507,-3.61433,-4.45889,-3.9882,-4.09836,-3.9882,-5.92768,-4.45445,-3.72005,-3.72005,-4.33575,-4.33575,-3.86062,-3.72894,-4.83276,-3.60135,-3.9882,-4.59946,-3.6058,-3.36805,-4.1069,-3.61433,-3.73748,-3.72449,-6.65763,-6.65763,-3.72449,-3.3725,-4.45889,-3.9882,-3.60135,-5.94066,-5.94066,-4.11134,-3.35507,-3.35507,-3.62322,-3.74636,119.091,105.393,91.2272,94.0634,109.679,117.039,119.107,112.562,157.149,126.827,90.2311,117.821,115.436,74.8957,131.279,123.313,137.773,93.2986,96.971,119.847,101.932,84.4205,102.019,86.9602,124.399,109.906,118.992,97.0232,109.466,172.388,114.272,104.998,127.164,126.804,112.757,105.467,120.347,137.552,117.376,107.808,123.766,136.666,78.5142,146.397,110.287,106.65,96.2589,78.6102,52.2794,110.158,115.054,116.785,116.605,122.726,94.4533,109.226,101.738,124.574,127.803,150.167,136.678,111.945,117.058,113.86,71.3331,100.515,82.4618,131.133,73.6889,159.708,123.927,85.2566,59.9126,88.0691,76.3763,104.103,90.3245
-262.336,1,0.55944,3,7,0,264.314,106.136,1.11347,10.2055,64.9513,109.563,107.336,99.5417,108.449,106.222,112.903,112.903,109.563,108.449,109.563,101.769,111.79,105.109,109.563,107.336,101.769,114.017,101.769,101.769,111.79,101.769,107.336,103.996,98.4282,114.017,100.655,111.79,106.222,101.769,112.903,110.676,106.222,111.79,105.109,108.449,112.903,108.449,106.222,100.655,101.769,111.79,105.109,101.769,115.13,101.769,105.109,98.4282,98.4282,98.4282,103.996,103.996,109.563,111.79,115.13,103.996,101.769,102.882,110.676,114.017,107.336,111.79,110.676,105.109,98.4282,98.4282,105.109,107.336,105.109,101.769,103.996,110.676,110.676,100.655,101.769,101.769,98.4282,97.3148,-3.05891,-5.23684,-4.04084,-4.14787,-3.38622,-3.30056,-3.30056,-3.95311,-3.16801,-3.05891,-3.82264,-3.19146,-3.51669,-5.01863,-3.7349,-3.82264,-5.56207,-3.18938,-3.82264,-3.19146,-3.18938,-3.27712,-6.34717,-7.76137,-3.40966,-3.08028,-3.19146,-3.38622,-3.82264,-3.30056,-3.08235,-3.6258,-3.82056,-3.49532,-6.10759,-7.6309,-4.14787,-6.3258,-4.06014,-3.18938,-3.82056,-4.49655,-3.82264,-3.51877,-3.82264,-6.45627,-4.82179,-3.84193,-3.84193,-4.38745,-4.38745,-4.03877,-3.19146,-4.49863,-3.40759,-3.82264,-4.69339,-3.08235,-3.60235,-4.25698,-3.82056,-3.92966,-3.51669,-7.76137,-7.76137,-3.51669,-3.27712,-4.49655,-3.82264,-3.40759,-6.86924,-6.86924,-3.93174,-3.18938,-3.18938,-3.17009,-3.27919,106.255,78.628,111.128,110.537,96.0189,118.444,89.0485,99.2909,105.154,118.657,110.478,125.712,93.5325,97.8697,115.721,110.301,105.304,103.262,97.752,114.944,107.057,106.56,80.4465,99.545,95.9003,100.626,126.913,105.629,107.754,82.107,100.052,120.854,120.532,105.494,120.6,98.1174,100.606,102.133,117.907,102.369,105.767,130.53,106.13,116.048,100.22,88.6388,90.5672,101.844,104.223,102.042,91.2255,119.363,128.281,105.615,107.45,109.607,99.8775,116.88,113.89,109.851,113.852,144.613,108.188,98.8467,99.9163,108.245,119.749,114.189,92.8174,102.278,106.444,101.95,98.815,94.0969,107.318,91.0489,90.1474
-261.606,0.975409,0.55944,3,7,0,264.154,105.941,1.32338,13.2213,34.3119,110.014,107.367,98.1036,108.691,106.044,113.984,113.984,110.014,108.691,110.014,100.75,112.661,104.721,110.014,107.367,100.75,115.308,100.75,100.75,112.661,100.75,107.367,103.397,96.7802,115.308,99.427,112.661,106.044,100.75,113.984,111.337,106.044,112.661,104.721,108.691,113.984,108.691,106.044,99.427,100.75,112.661,104.721,100.75,116.631,100.75,104.721,96.7802,96.7802,96.7802,103.397,103.397,110.014,112.661,116.631,103.397,100.75,102.074,111.337,115.308,107.367,112.661,111.337,104.721,96.7802,96.7802,104.721,107.367,104.721,100.75,103.397,111.337,111.337,99.427,100.75,100.75,96.7802,95.4569,-3.27603,-4.98682,-4.17476,-4.13037,-3.5742,-3.57632,-3.57632,-4.03239,-3.37401,-3.27603,-3.97458,-3.47622,-3.63201,-4.78663,-3.8322,-3.97458,-5.14261,-3.33173,-3.97458,-3.47622,-3.33173,-3.4741,-5.80099,-6.81323,-3.67641,-3.31831,-3.47622,-3.5742,-3.97458,-3.57632,-3.37613,-3.73211,-3.83008,-3.67429,-5.64308,-6.75541,-4.13037,-5.84327,-3.98799,-3.33173,-3.83008,-4.38837,-3.97458,-3.77651,-3.97458,-5.90108,-4.54416,-3.7878,-3.7878,-4.28828,-4.28828,-4.03027,-3.47622,-4.53286,-3.53192,-3.97458,-4.63084,-3.37613,-3.62989,-4.23046,-3.83008,-3.93018,-3.63201,-6.81323,-6.81323,-3.63201,-3.4741,-4.38837,-3.97458,-3.53192,-6.19925,-6.19925,-4.07467,-3.33173,-3.33173,-3.5185,-3.6186,98.8945,88.6244,89.3081,106.45,146.026,109.368,132.639,107.5,98.6686,87.745,115.525,120.223,113.979,95.9624,111.903,109.717,117.283,78.8888,105.734,162.914,100.101,132.008,97.9041,117.906,103.781,105.634,127.224,81.8159,96.1635,146.129,138.36,107.968,158.477,87.0271,129.358,119.233,105.995,111.574,102.511,104.399,96.8905,105.315,67.318,101.062,97.2312,102.183,86.2784,132.889,104.28,79.8164,130.569,129.208,106.865,154.829,114.441,120.131,110.895,118.931,112.268,101.877,100.609,100.45,117.288,77.5785,100.725,102.529,137.442,132.69,101.266,89.3353,101.42,117.032,104,83.2622,118.149,104.118,103.46
