# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_fit_model
# start_datetime = 2022-06-12 09:55:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:\Users\user\AppData\Local\Temp\tmppskox6w4\ezya6fh9.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\samples\cereal_1_fit-20220612115517_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,log_lik,calorie
# Adaptation terminated
# Step size = 0.83437
# Diagonal elements of inverse mass matrix:
# 5.67297, 0.00663396
-263.919,0.963983,0.83437,2,3,0,264.291,106.868,19.054,-337.434,97.6623
-264.335,0.954142,0.83437,2,7,0,264.345,107.062,21.0506,-337.929,128.345
-264.036,0.896215,0.83437,2,3,0,265.504,106.258,20.2367,-337.599,142.301
-265.144,0.807498,0.83437,2,3,0,265.645,103.586,18.8813,-338.637,85.4343
-264.242,0.956983,0.83437,2,3,0,265.896,107.451,18.2632,-337.722,91.6464
-264.737,0.909233,0.83437,2,3,0,265.302,104.965,18.1068,-338.205,111.311
-264.499,0.988887,0.83437,2,3,0,265.098,108.184,21.0854,-338.093,131.026
-265.079,0.842031,0.83437,2,7,0,266.55,109.606,18.2478,-338.55,102.99
-265.728,0.844818,0.83437,1,1,0,265.911,110.49,18.2547,-339.193,116.051
-264.02,1,0.83437,2,3,0,265.5,105.781,19.2612,-337.542,110.102
-264.313,0.589731,0.83437,2,3,0,269.365,108.66,18.8349,-337.816,90.6783
-265.861,0.841289,0.83437,2,3,0,266.149,107.839,22.9954,-339.524,85.8076
-264.775,0.980845,0.83437,2,3,0,266.384,105.451,21.5095,-338.384,93.046
-264.544,0.975276,0.83437,2,3,0,265.301,104.808,20.6662,-338.118,117.502
-265.04,0.977473,0.83437,2,3,0,265.05,104.132,21.1351,-338.628,104.263
-264.517,0.961458,0.83437,2,3,0,265.708,104.508,19.0853,-338.026,111.853
-263.986,0.953995,0.83437,1,3,0,264.898,106.855,20.1919,-337.548,105.215
-264.408,0.822972,0.83437,2,3,0,266.241,106.691,17.9585,-337.874,135.287
-263.982,0.92193,0.83437,2,3,0,265.273,107.068,20.1644,-337.543,135.732
-264.157,0.97312,0.83437,2,3,0,264.253,105.802,20.3936,-337.725,93.4849
-265.087,0.856194,0.83437,2,3,0,265.516,103.637,18.9385,-338.583,113.457
-265.219,0.480525,0.83437,2,3,0,269.552,109.891,21.239,-338.81,102.298
-265.092,0.930637,0.83437,3,7,0,266.598,104.662,21.6277,-338.701,84.1119
-265.524,0.902993,0.83437,2,3,0,266.651,102.898,19.4362,-339.034,100.504
-263.89,0.95831,0.83437,1,3,0,265.926,106.917,19.6202,-337.428,76.7254
-264.068,0.958161,0.83437,1,3,0,264.172,105.626,19.183,-337.586,103.379
-264.421,0.924486,0.83437,2,3,0,264.814,104.594,19.6065,-337.951,97.9409
-264.489,0.98321,0.83437,1,1,0,264.583,104.458,19.4731,-338.014,87.1947
-264.275,0.837422,0.83437,1,3,0,265.916,108.699,20.0709,-337.828,110.428
-264.395,0.977252,0.83437,2,7,0,264.645,105.182,20.6158,-337.969,89.5935
-264.062,1,0.83437,2,3,0,264.409,108.198,19.4448,-337.592,82.5571
-264.647,0.775573,0.83437,1,3,0,265.837,104.281,20.2487,-338.202,102.43
-266.328,0.723174,0.83437,2,3,0,267.785,103.904,17.1902,-339.747,83.2402
-265.813,1,0.83437,2,3,0,266.282,109.767,22.2721,-339.442,94.1048
-263.944,0.995926,0.83437,3,7,0,265.628,106.126,19.4256,-337.474,72.6336
-264.645,0.924224,0.83437,2,3,0,264.698,106.411,21.5472,-338.257,115.232
-267.045,0.810776,0.83437,2,3,0,267.513,103.804,23.5847,-340.716,138.34
-264.585,1,0.83437,2,3,0,267.153,104.317,20.0092,-338.13,81.466
-265.133,0.948074,0.83437,3,7,0,265.666,106.073,22.175,-338.767,79.7757
-265.386,0.96881,0.83437,1,1,0,265.519,105.406,22.3416,-339.025,109.851
-265.184,1,0.83437,3,7,0,265.816,107.375,22.2809,-338.823,107.448
-265.587,0.945888,0.83437,2,3,0,266.533,103.374,21.4055,-339.178,98.0834
-264.721,1,0.83437,2,3,0,265.582,109.516,18.8531,-338.22,114.792
-265.502,0.82926,0.83437,1,1,0,265.564,110.566,18.7328,-338.987,83.8698
-267.804,0.729297,0.83437,2,3,0,268.486,100.612,21.0712,-341.349,87.8828
-268.477,0.939165,0.83437,2,7,0,268.704,112.692,17.954,-341.903,118.93
