# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_2_fit_model
# start_datetime = 2022-06-12 09:57:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:\Users\user\AppData\Local\Temp\tmppskox6w4\y1de9146.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\samples\cereal_2_fit-20220612115707_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mu.42,mu.43,mu.44,mu.45,mu.46,mu.47,mu.48,mu.49,mu.50,mu.51,mu.52,mu.53,mu.54,mu.55,mu.56,mu.57,mu.58,mu.59,mu.60,mu.61,mu.62,mu.63,mu.64,mu.65,mu.66,mu.67,mu.68,mu.69,mu.70,mu.71,mu.72,mu.73,mu.74,mu.75,mu.76,mu.77,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,calorie.1,calorie.2,calorie.3,calorie.4,calorie.5,calorie.6,calorie.7,calorie.8,calorie.9,calorie.10,calorie.11,calorie.12,calorie.13,calorie.14,calorie.15,calorie.16,calorie.17,calorie.18,calorie.19,calorie.20,calorie.21,calorie.22,calorie.23,calorie.24,calorie.25,calorie.26,calorie.27,calorie.28,calorie.29,calorie.30,calorie.31,calorie.32,calorie.33,calorie.34,calorie.35,calorie.36,calorie.37,calorie.38,calorie.39,calorie.40,calorie.41,calorie.42,calorie.43,calorie.44,calorie.45,calorie.46,calorie.47,calorie.48,calorie.49,calorie.50,calorie.51,calorie.52,calorie.53,calorie.54,calorie.55,calorie.56,calorie.57,calorie.58,calorie.59,calorie.60,calorie.61,calorie.62,calorie.63,calorie.64,calorie.65,calorie.66,calorie.67,calorie.68,calorie.69,calorie.70,calorie.71,calorie.72,calorie.73,calorie.74,calorie.75,calorie.76,calorie.77
-252.264,0.979894,0.814982,2,3,0,253.15,107.404,1.91221,15.5585,113.289,109.465,96.0796,111.377,107.553,119.026,119.026,113.289,111.377,113.289,99.904,117.114,105.641,113.289,109.465,99.904,120.938,99.904,99.904,117.114,99.904,109.465,103.728,94.1674,120.938,97.9918,117.114,107.553,99.904,119.026,115.202,107.553,117.114,105.641,111.377,119.026,111.377,107.553,97.9918,99.904,117.114,105.641,99.904,122.85,99.904,105.641,94.1674,94.1674,94.1674,103.728,103.728,113.289,117.114,122.85,103.728,99.904,101.816,115.202,120.938,109.465,117.114,115.202,105.641,94.1674,94.1674,105.641,109.465,105.641,99.904,103.728,115.202,115.202,97.9918,99.904,99.904,94.1674,92.2552,-3.6859,-4.53455,-4.0638,-3.81713,-3.67592,-3.83183,-3.83183,-4.02834,-3.66747,-3.6859,-3.87409,-3.76808,-3.72927,-4.24033,-3.84859,-3.87409,-4.41406,-3.66357,-3.87409,-3.76808,-3.66357,-3.66414,-6.01331,-7.6929,-3.91068,-3.67188,-3.76808,-3.67592,-3.87409,-3.83183,-3.71944,-3.78138,-3.68075,-3.7028,-5.35576,-7.1313,-3.81713,-5.83818,-3.79547,-3.66357,-3.68075,-4.16884,-3.87409,-4.00464,-3.87409,-6.2873,-4.07813,-3.69942,-3.69942,-4.05284,-4.05284,-3.75656,-3.76808,-4.74205,-3.69226,-3.87409,-4.34652,-3.71944,-3.66537,-3.89279,-3.68075,-3.71111,-3.72927,-7.6929,-7.6929,-3.72927,-3.66414,-4.16884,-3.87409,-3.69226,-6.16475,-6.16475,-3.96139,-3.66357,-3.66357,-3.73382,-3.78744,126.249,106.568,71.49,109.556,101.698,139.251,117.931,94.4497,108.077,127.372,93.4263,147.976,91.6095,114.454,106.808,77.6392,120.658,87.5791,99.8928,137.437,125.006,99.5868,125.276,90.326,99.5495,110.3,101.014,82.7531,112.339,141.554,137.859,103.507,126.246,109.778,113.73,122.84,118.907,101.956,95.875,93.9729,124.247,104.965,72.971,153.687,90.5319,116.559,103.555,83.0254,107.675,110.099,73.2926,77.8633,127.954,106.964,110.066,92.7126,103.269,101.759,114.001,112.469,105.395,85.3519,85.8499,117.23,90.2962,113.661,107.128,79.6433,93.2134,102.266,112.839,105.616,91.7773,104.202,123.821,66.9388,61.4149
-251.859,1,0.814982,2,3,0,252.201,106.954,2.05667,15.7087,113.284,109.171,94.7738,111.227,107.114,119.454,119.454,113.284,111.227,113.284,98.8872,117.397,105.057,113.284,109.171,98.8872,121.511,98.8872,98.8872,117.397,98.8872,109.171,103.001,92.7172,121.511,96.8305,117.397,107.114,98.8872,119.454,115.341,107.114,117.397,105.057,111.227,119.454,111.227,107.114,96.8305,98.8872,117.397,105.057,98.8872,123.567,98.8872,105.057,92.7172,92.7172,92.7172,103.001,103.001,113.284,117.397,123.567,103.001,98.8872,100.944,115.341,121.511,109.171,117.397,115.341,105.057,92.7172,92.7172,105.057,109.171,105.057,98.8872,103.001,115.341,115.341,96.8305,98.8872,98.8872,92.7172,90.6605,-3.695,-4.55227,-4.14291,-3.8291,-3.69003,-3.85425,-3.85425,-4.0307,-3.6762,-3.695,-3.92338,-3.78403,-3.72497,-4.23934,-3.84356,-3.92338,-4.36584,-3.67566,-3.92338,-3.78403,-3.67566,-3.67455,-5.87979,-7.37054,-3.94161,-3.69351,-3.78403,-3.69003,-3.92338,-3.85425,-3.73094,-3.77569,-3.68688,-3.72266,-5.35062,-7.00426,-3.8291,-5.86452,-3.76769,-3.67566,-3.68688,-4.13254,-3.92338,-4.04612,-3.92338,-6.1634,-4.00085,-3.68811,-3.68811,-4.01561,-4.01561,-3.76455,-3.78403,-4.79855,-3.6914,-3.92338,-4.40895,-3.73094,-3.67778,-3.91079,-3.68688,-3.71714,-3.72497,-7.37054,-7.37054,-3.72497,-3.67455,-4.13254,-3.92338,-3.6914,-6.10723,-6.10723,-4.02457,-3.67566,-3.67566,-3.78062,-3.84989,122.881,109.482,90.5582,98.416,95.3295,78.3221,117.092,98.518,101.513,105.862,108.5,137.326,109.258,93.5831,90.4567,89.8169,115.766,85.8462,95.3948,107.044,87.616,138.188,119.303,85.3899,114.766,132.379,115.92,85.1249,104.511,127.4,99.5243,102.531,111.112,117.76,107.566,117.074,100.801,109.458,96.9875,80.3305,133.941,89.0404,93.4188,119.586,61.9287,108.892,84.6018,67.3321,109.119,96.4884,104.607,99.7993,118.624,147.864,62.7397,85.3778,92.5585,92.3511,137.676,125.894,92.4524,110.135,91.5881,106.48,97.323,102.805,104.791,103.426,109.47,107.456,103.845,114.64,109.728,87.2839,82.2288,103.042,68.3154
-251.974,0.988606,0.814982,2,7,0,252.232,107.034,2.57094,15.2679,114.947,109.805,91.8088,112.376,107.234,122.66,122.66,114.947,112.376,114.947,96.9507,120.089,104.664,114.947,109.805,96.9507,125.231,96.9507,96.9507,120.089,96.9507,109.805,102.093,89.2379,125.231,94.3798,120.089,107.234,96.9507,122.66,117.518,107.234,120.089,104.664,112.376,122.66,112.376,107.234,94.3798,96.9507,120.089,104.664,96.9507,127.802,96.9507,104.664,89.2379,89.2379,89.2379,102.093,102.093,114.947,120.089,127.802,102.093,96.9507,99.5217,117.518,125.231,109.805,120.089,117.518,104.664,89.2379,89.2379,104.664,109.805,104.664,96.9507,102.093,117.518,117.518,94.3798,96.9507,96.9507,89.2379,86.667,-3.69719,-4.51944,-4.35449,-3.76935,-3.66109,-3.98848,-3.98848,-4.12391,-3.6568,-3.69719,-4.00994,-3.86302,-3.69134,-4.1307,-3.85092,-4.00994,-4.11255,-3.66463,-4.00994,-3.86302,-3.66463,-3.64477,-5.85382,-6.94705,-4.14228,-3.71244,-3.86302,-3.66109,-4.00994,-3.98848,-3.76593,-3.75695,-3.64471,-3.70577,-5.28141,-6.63529,-3.76935,-5.94744,-3.68583,-3.66463,-3.64471,-4.10589,-4.00994,-4.32444,-4.00994,-6.22195,-3.82774,-3.64594,-3.64594,-3.95834,-3.95834,-3.69945,-3.86302,-5.30261,-3.65408,-4.00994,-4.54419,-3.76593,-3.70338,-3.86761,-3.64471,-3.6579,-3.69134,-6.94705,-6.94705,-3.69134,-3.64477,-4.10589,-4.00994,-3.65408,-5.90773,-5.90773,-4.16803,-3.66463,-3.66463,-3.89312,-4.02599,96.1343,108.55,97.4122,84.3449,81.6163,125.043,135.023,124.627,84.85,103.191,74.4462,111.945,87.9151,118.185,122.331,110.749,116.907,97.6583,99.0877,106.499,84.6589,125.472,87.2235,88.7886,140.801,85.6333,117.749,102.792,73.312,107.444,118.559,96.2355,76.0681,122.338,114.109,143.391,127.045,116.717,79.3649,106.464,106.889,90.3516,114.305,150.584,88.025,107.198,76.3065,59.835,116.785,95.1138,94.0332,119.887,125.038,147.825,89.4438,122.306,65.7681,111.874,142.586,126.854,108.451,123.361,106.238,86.3787,77.5914,84.0019,112.663,97.8025,100.573,84.5653,115.715,134.315,97.3708,99.8505,76.6617,88.0761,78.8383
-252.987,0.865723,0.814982,2,7,0,253.326,106.651,1.60953,16.4671,111.605,108.386,97.1188,109.995,106.776,116.433,116.433,111.605,109.995,111.605,100.338,114.824,105.166,111.605,108.386,100.338,118.043,100.338,100.338,114.824,100.338,108.386,103.557,95.5092,118.043,98.7283,114.824,106.776,100.338,116.433,113.214,106.776,114.824,105.166,109.995,116.433,109.995,106.776,98.7283,100.338,114.824,105.166,100.338,119.652,100.338,105.166,95.5092,95.5092,95.5092,103.557,103.557,111.605,114.824,119.652,103.557,100.338,101.947,113.214,118.043,108.386,114.824,113.214,105.166,95.5092,95.5092,105.166,108.386,105.166,100.338,103.557,113.214,113.214,98.7283,100.338,100.338,95.5092,93.8997,-3.72505,-4.58175,-4.02625,-3.90487,-3.73947,-3.79661,-3.79661,-3.96861,-3.7203,-3.72505,-3.89244,-3.7632,-3.76952,-4.34426,-3.84996,-3.89244,-4.60929,-3.72051,-3.89244,-3.7632,-3.72051,-3.72511,-5.79665,-7.53919,-3.83957,-3.72328,-3.7632,-3.73947,-3.89244,-3.79661,-3.73935,-3.80496,-3.76971,-3.76338,-5.38036,-7.22015,-3.90487,-5.75567,-3.86078,-3.72051,-3.76971,-4.14444,-3.89244,-3.89209,-3.89244,-6.00061,-4.16383,-3.77627,-3.77627,-4.05919,-4.05919,-3.85026,-3.7632,-4.43243,-3.74363,-3.89244,-4.32122,-3.73935,-3.72736,-3.96904,-3.76971,-3.80521,-3.76952,-7.53919,-7.53919,-3.76952,-3.72511,-4.14444,-3.89244,-3.74363,-6.21547,-6.21547,-3.95457,-3.72051,-3.72051,-3.75749,-3.78892,140.752,80.0845,82.938,108.543,103.094,128.421,118.51,106.187,115.478,97.8483,103.018,118.573,113.868,95.1445,115.516,94.6908,98.7731,95.8729,99.6126,146.575,132.968,101.096,77.4806,63.6062,114.975,58.385,120.08,119.326,100.64,129.709,107.345,71.2548,118.356,96.0826,132.817,130.397,84.9249,97.6406,94.082,107.124,110.052,139.918,112.493,124.871,92.7969,95.493,66.8711,92.3992,120.312,76.3491,125.695,135.174,110.849,111.033,100.964,93.5794,108.684,98.8095,115.896,104.871,113.548,117.575,81.9451,103.677,121.24,94.3643,136.407,91.7493,114.282,117.019,87.5836,131.556,100.926,113.549,97.5907,126.043,70.3419
-253.793,0.891182,0.814982,3,7,0,255.462,109.623,1.88112,18.0859,115.413,111.651,98.4833,113.532,109.77,121.057,121.057,115.413,113.532,115.413,102.246,119.176,107.889,115.413,111.651,102.246,122.938,102.246,102.246,119.176,102.246,111.651,106.008,96.6022,122.938,100.364,119.176,109.77,102.246,121.057,117.294,109.77,119.176,107.889,113.532,121.057,113.532,109.77,100.364,102.246,119.176,107.889,102.246,124.819,102.246,107.889,96.6022,96.6022,96.6022,106.008,106.008,115.413,119.176,124.819,106.008,102.246,104.127,117.294,122.938,111.651,119.176,117.294,107.889,96.6022,96.6022,107.889,111.651,107.889,102.246,106.008,117.294,117.294,100.364,102.246,102.246,96.6022,94.721,-3.85887,-4.32872,-4.01682,-3.87801,-3.81415,-4.00094,-4.00094,-4.17722,-3.83314,-3.85887,-3.90599,-3.94277,-3.9092,-4.13931,-4.02157,-3.90599,-4.25907,-3.82178,-3.90599,-3.94277,-3.82178,-3.81824,-5.79597,-7.13379,-4.06994,-3.81427,-3.94277,-3.81415,-3.90599,-4.00094,-3.89541,-3.95998,-3.81511,-3.82088,-4.88491,-6.13229,-3.87801,-5.21097,-3.97827,-3.82178,-3.81511,-4.30324,-3.90599,-4.14975,-3.90599,-6.00846,-4.2354,-3.8807,-3.8807,-4.20577,-4.20577,-3.84623,-3.94277,-4.75565,-3.86924,-3.90599,-4.19922,-3.89541,-3.82726,-3.92062,-3.81511,-3.82526,-3.9092,-7.13379,-7.13379,-3.9092,-3.81824,-4.30324,-3.90599,-3.86924,-5.44912,-5.44912,-3.95599,-3.82178,-3.82178,-3.83172,-3.85667,94.3153,91.6664,115.895,120.212,90.2239,120.583,171.813,131.831,118.144,121.672,104.173,110.519,88.249,105.479,93.9063,127.265,117.966,106.135,123.363,109.704,109.56,90.1965,107.489,87.5638,127.479,96.1404,107.522,118.937,110.336,108.556,140.42,106.216,144.302,119.651,74.1017,93.3583,109.343,87.7766,108.961,121.114,153.623,124.431,127.336,164.354,95.1277,107.641,84.2749,95.1423,92.344,100.975,112.821,119.155,126.867,173.122,101.28,95.0172,84.7065,115.389,104.772,107.94,100.332,132.962,111.874,94.6525,106.745,112.697,85.3111,107.195,85.9456,107.29,121.907,91.1838,115.75,96.0449,113.525,97.7729,75.3316
-253.275,0.977379,0.814982,2,3,0,254.791,110.042,2.48793,17.1736,117.7,112.724,95.3083,115.212,110.236,125.163,125.163,117.7,115.212,117.7,100.284,122.676,107.748,117.7,112.724,100.284,127.651,100.284,100.284,122.676,100.284,112.724,105.26,92.8203,127.651,97.7962,122.676,110.236,100.284,125.163,120.188,110.236,122.676,107.748,115.212,125.163,115.212,110.236,97.7962,100.284,122.676,107.748,100.284,130.139,100.284,107.748,92.8203,92.8203,92.8203,105.26,105.26,117.7,122.676,130.139,105.26,100.284,102.772,120.188,127.651,112.724,122.676,120.188,107.748,92.8203,92.8203,107.748,112.724,107.748,100.284,105.26,120.188,120.188,97.7962,100.284,100.284,92.8203,90.3324,-3.86282,-4.2683,-4.12824,-3.80118,-3.76241,-4.15211,-4.15211,-4.29341,-3.80836,-3.86282,-3.92235,-4.0347,-3.86408,-4.01881,-4.03677,-3.92235,-4.02083,-3.76245,-3.92235,-4.0347,-3.76245,-3.77489,-5.87002,-6.87078,-4.29052,-3.77055,-4.0347,-3.76241,-3.92235,-4.15211,-3.93826,-3.93993,-3.77445,-3.77091,-4.804,-5.8197,-3.80118,-5.26418,-3.86536,-3.76245,-3.77445,-4.29631,-3.92235,-4.44991,-3.92235,-6.17795,-4.04095,-3.7758,-3.7758,-4.15709,-4.15709,-3.77128,-4.0347,-5.30229,-3.80922,-3.92235,-4.26548,-3.93826,-3.86156,-3.85207,-3.77445,-3.76237,-3.86408,-6.87078,-6.87078,-3.86408,-3.77489,-4.29631,-3.92235,-3.80922,-5.26906,-5.26906,-4.0148,-3.76245,-3.76245,-3.8497,-3.92076,95.0273,100.083,60.6075,126.855,95.5277,117.607,132.931,97.6104,129.055,103.799,83.2124,100.774,70.0256,109.62,107.567,114.524,141.36,116.219,118.132,115.201,97.15,90.8881,98.1632,105.467,141.14,89.9236,125.84,107.165,104.489,104.921,119.631,102.987,138.586,113.86,126.222,93.0046,124.26,124.704,105.203,77.5476,120.463,96.2306,77.2049,119.909,116.563,120.187,71.7667,99.2469,130.491,105.546,87.5057,121.823,104.013,155.154,124.705,114.51,86.8933,111.305,132.523,111.111,128.236,117.786,115.875,102.796,105.268,109.285,109.721,113.763,114.206,110.614,119.207,130.654,122.231,96.4462,94.8885,74.6713,74.2122
-251.696,1,0.814982,2,3,0,253.127,107.753,2.3495,16.1807,114.985,110.286,93.8394,112.635,107.936,122.033,122.033,114.985,112.635,114.985,98.5384,119.684,105.587,114.985,110.286,98.5384,124.383,98.5384,98.5384,119.684,98.5384,110.286,103.237,91.4899,124.383,96.1889,119.684,107.936,98.5384,122.033,117.334,107.936,119.684,105.587,112.635,122.033,112.635,107.936,96.1889,98.5384,119.684,105.587,98.5384,126.732,98.5384,105.587,91.4899,91.4899,91.4899,103.237,103.237,114.985,119.684,126.732,103.237,98.5384,100.888,117.334,124.383,110.286,119.684,117.334,105.587,91.4899,91.4899,105.587,110.286,105.587,98.5384,103.237,117.334,117.334,96.1889,98.5384,98.5384,91.4899,89.1404,-3.75022,-4.44497,-4.20152,-3.80634,-3.71089,-3.97929,-3.97929,-4.13158,-3.71602,-3.75022,-3.95364,-3.88185,-3.76237,-4.13332,-3.90481,-3.95364,-4.16854,-3.70684,-3.95364,-3.88185,-3.70684,-3.70292,-5.81249,-6.9902,-4.09782,-3.7305,-3.88185,-3.71089,-3.95364,-3.97929,-3.80549,-3.82305,-3.70295,-3.73995,-5.13282,-6.45558,-3.80634,-5.66611,-3.77591,-3.70684,-3.70295,-4.16673,-3.95364,-4.23743,-3.95364,-6.1213,-3.95488,-3.707,-3.707,-4.0374,-4.0374,-3.75079,-3.88185,-5.06749,-3.72278,-3.95364,-4.40034,-3.80549,-3.73945,-3.88297,-3.70295,-3.71633,-3.76237,-6.9902,-6.9902,-3.76237,-3.70292,-4.16673,-3.95364,-3.72278,-5.74053,-5.74053,-4.06704,-3.70684,-3.70684,-3.84107,-3.92798,125.621,109.45,101.142,146.091,91.0524,127.271,106.926,150.856,71.1523,85.3908,73.6768,106.629,113.158,96.9153,100.969,67.3942,108.403,121.229,86.9168,128.275,102.82,102.526,96.8493,81.4665,142.472,133.859,110.694,96.8804,94.4221,124.395,126.838,89.1203,99.7973,139.082,143.973,119.611,114.969,121.226,96.9542,95.4879,115.841,137.804,75.6551,125.958,126.707,103.187,82.0908,107.388,118.643,110.394,84.0369,125.745,111.165,82.7465,68.9404,78.4109,95.9005,131.945,137.561,104.853,111.72,120.585,100.218,70.6724,71.7287,106.504,104.172,139.831,109.138,100.77,138.414,135.118,100.952,105.975,104.384,118.886,96.6792
-252.018,0.965918,0.814982,2,3,0,252.097,105.172,2.3402,16.1563,112.375,107.694,91.3128,110.034,105.354,119.395,119.395,112.375,110.034,112.375,95.9932,117.055,103.014,112.375,107.694,95.9932,121.735,95.9932,95.9932,117.055,95.9932,107.694,100.674,88.9726,121.735,93.653,117.055,105.354,95.9932,119.395,114.715,105.354,117.055,103.014,110.034,119.395,110.034,105.354,93.653,95.9932,117.055,103.014,95.9932,124.076,95.9932,103.014,88.9726,88.9726,88.9726,100.674,100.674,112.375,117.055,124.076,100.674,95.9932,98.3334,114.715,121.735,107.694,117.055,114.715,103.014,88.9726,88.9726,103.014,107.694,103.014,95.9932,100.674,114.715,114.715,93.653,95.9932,95.9932,88.9726,86.6324,-3.71205,-4.65431,-4.37017,-3.89149,-3.7426,-3.87033,-3.87033,-3.99457,-3.70125,-3.71205,-4.07706,-3.79659,-3.71865,-4.29631,-3.81465,-4.07706,-4.34026,-3.732,-4.07706,-3.79659,-3.732,-3.71143,-5.5035,-6.61066,-3.96505,-3.77841,-3.79659,-3.7426,-4.07706,-3.87033,-3.74383,-3.75616,-3.71786,-3.79474,-5.42127,-6.85946,-3.89149,-6.00054,-3.72681,-3.732,-3.71786,-4.02566,-4.07706,-4.08076,-4.07706,-5.78899,-3.85546,-3.70327,-3.70327,-3.91947,-3.91947,-3.81263,-3.79659,-4.81155,-3.70212,-4.07706,-4.60047,-3.74383,-3.70702,-3.99132,-3.71786,-3.75476,-3.71865,-6.61066,-6.61066,-3.71865,-3.71143,-4.02566,-4.07706,-3.70212,-6.08616,-6.08616,-4.21312,-3.732,-3.732,-3.93418,-4.04354,105.989,102.075,76.3848,93.547,88.3939,108.008,111.799,135.428,126.174,109.176,90.8253,89.2033,139.039,131.141,96.9894,63.8141,122.876,89.9172,72.3655,99.1301,72.8864,123.559,104.245,59.9669,120.544,46.4339,124.686,73.1203,80.1378,106.39,115.936,114.965,121.221,107.849,111.062,116.463,124.445,93.1403,77.5056,95.2293,153.488,109.333,116.373,142.056,88.7572,110.949,64.2076,92.4159,101.764,93.292,95.1592,130.623,105.8,86.2956,109.729,82.981,86.9985,130.972,115.911,105.599,97.1407,96.3321,94.5758,52.1866,88.9309,96.3102,114.209,111.39,103.46,108.561,117.288,115.73,93.4409,100.014,90.5931,80.4886,66.7463
-251.783,0.928816,0.814982,2,3,0,252.875,106.594,2.46458,16.8027,114.18,109.25,91.9983,111.715,106.786,121.573,121.573,114.18,111.715,114.18,96.9275,119.109,104.321,114.18,109.25,96.9275,124.038,96.9275,96.9275,119.109,96.9275,109.25,101.857,89.5337,124.038,94.4629,119.109,106.786,96.9275,121.573,116.644,106.786,119.109,104.321,111.715,121.573,111.715,106.786,94.4629,96.9275,119.109,104.321,96.9275,126.502,96.9275,104.321,89.5337,89.5337,89.5337,101.857,101.857,114.18,119.109,126.502,101.857,96.9275,99.3921,116.644,124.038,109.25,119.109,116.644,104.321,89.5337,89.5337,104.321,109.25,104.321,96.9275,101.857,116.644,116.644,94.4629,96.9275,96.9275,89.5337,87.0692,-3.77142,-4.50296,-4.31438,-3.86204,-3.75878,-3.97769,-3.97769,-4.09655,-3.74569,-3.77142,-4.04312,-3.88742,-3.77355,-4.18373,-3.89202,-4.04312,-4.1917,-3.7572,-4.04312,-3.88742,-3.7572,-3.74148,-5.53774,-6.50835,-4.08947,-3.79478,-3.88742,-3.75878,-4.04312,-3.97769,-3.81866,-3.82203,-3.74189,-3.79759,-5.15733,-6.3555,-3.86204,-5.69418,-3.77575,-3.7572,-3.74189,-4.1037,-4.04312,-4.22277,-4.04312,-5.82658,-3.90145,-3.74087,-3.74087,-3.98944,-3.98944,-3.80048,-3.88742,-4.98437,-3.74659,-4.04312,-4.49259,-3.81866,-3.76936,-3.94512,-3.74189,-3.76042,-3.77355,-6.50835,-6.50835,-3.77355,-3.74148,-4.1037,-4.04312,-3.74659,-5.71088,-5.71088,-4.16799,-3.7572,-3.7572,-3.93448,-4.0366,151.609,118.842,129.169,107.793,105.82,133.701,111.006,112.57,121.617,121.16,79.1646,131.547,109.656,119.418,97.8307,110.226,96.0058,95.3212,126.352,130.093,91.598,114.022,92.4854,97.4907,119.282,68.425,120.385,123.023,93.4205,114.592,117.228,104.855,118.22,127.627,93.9943,102.122,143.577,115.472,117.21,93.5057,99.7298,104.025,92.0551,150.299,100.716,134.654,85.8767,108.394,100.53,116.051,120.649,104.298,67.3315,128.343,116.957,83.2682,76.8987,106.471,140.406,117.697,109.847,128.687,135.101,47.5411,96.6258,94.3523,118.923,112.498,145.521,96.3919,100.203,99.7997,100.826,80.6502,83.4326,139.058,67.5461
-252.823,0.885604,0.814982,2,3,0,253.078,108.413,2.59454,17.8528,116.398,111.209,93.0476,113.804,108.615,124.182,124.182,116.398,113.804,116.398,98.2367,121.588,106.02,116.398,111.209,98.2367,126.777,98.2367,98.2367,121.588,98.2367,111.209,103.426,90.4531,126.777,95.6421,121.588,108.615,98.2367,124.182,118.993,108.615,121.588,106.02,113.804,124.182,113.804,108.615,95.6421,98.2367,121.588,106.02,98.2367,129.371,98.2367,106.02,90.4531,90.4531,90.4531,103.426,103.426,116.398,121.588,129.371,103.426,98.2367,100.831,118.993,126.777,111.209,121.588,118.993,106.02,90.4531,90.4531,106.02,111.209,106.02,98.2367,103.426,118.993,118.993,95.6421,98.2367,98.2367,90.4531,87.8585,-3.86533,-4.35501,-4.25194,-3.86133,-3.80411,-4.11663,-4.11663,-4.22295,-3.8238,-3.86533,-4.01818,-4.01174,-3.85796,-4.09132,-3.99821,-4.01818,-4.07541,-3.80598,-4.01818,-4.01174,-3.80598,-3.80339,-5.55384,-6.3683,-4.24263,-3.83089,-4.01174,-3.80411,-4.01818,-4.11663,-3.92797,-3.91753,-3.80505,-3.82595,-4.87764,-5.8137,-3.86133,-5.34637,-3.85104,-3.80598,-3.80505,-4.20372,-4.01818,-4.38976,-4.01818,-5.8365,-3.97251,-3.80142,-3.80142,-4.08387,-4.08387,-3.82145,-4.01174,-5.15441,-3.81951,-4.01818,-4.37753,-3.92797,-3.87314,-3.92233,-3.80505,-3.80269,-3.85796,-6.3683,-6.3683,-3.85796,-3.80339,-4.20372,-4.01818,-3.81951,-5.30936,-5.30936,-4.1245,-3.80598,-3.80598,-3.94408,-4.03236,108.874,120.245,96.9759,150.785,122.372,123.962,121.416,119.327,92.7769,129.683,89.9826,124.91,90.1233,86.9778,104.24,78.9062,103.775,93.8817,87.4504,113.982,56.9386,97.4911,113.718,47.1656,132.39,116.277,112.975,114.425,101.225,122.402,138.505,121.565,134.764,90.4462,99.3155,138.632,108.58,104.238,71.2706,80.2907,110.168,88.8087,110.553,109.506,90.0745,103.311,61.0396,76.7806,67.9666,121.318,95.4003,145.741,142.344,142.245,98.9261,75.5431,116.086,129.16,148.011,99.9794,125.966,116.063,118.943,85.078,81.4891,96.259,113.864,125.195,124.562,98.0122,117.944,132.369,112.699,113.723,83.5442,94.0774,93.0459
