# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_fit_model
# start_datetime = 2022-06-12 13:04:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:\Users\user\AppData\Local\Temp\tmpay9zw7ak\dx9r5ynd.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_fit-20220612150446_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,log_lik,calorie
# Adaptation terminated
# Step size = 0.737835
# Diagonal elements of inverse mass matrix:
# 5.59832, 0.00670957
-262.229,0.93862,0.737835,2,3,0,262.442,104.06,21.5825,-334.913,154.612
-260.886,0.92475,0.737835,1,3,0,263.405,106.425,19.4169,-333.497,105.589
-261.134,0.96781,0.737835,2,3,0,261.249,105.315,19.858,-333.76,133.543
-260.858,0.986673,0.737835,1,3,0,261.329,106.86,19.3915,-333.468,113.769
-261.374,0.876583,0.737835,2,3,0,262.246,107.341,18.068,-333.926,116.453
-261.374,0.966528,0.737835,2,3,0,261.891,107.455,18.0829,-333.928,118.178
-261.095,0.982618,0.737835,3,7,0,261.742,107.706,20.6148,-333.753,105.039
-260.9,0.999957,0.737835,3,7,0,261.096,106.896,19.08,-333.497,104.546
-261.278,0.918799,0.737835,2,3,0,261.686,108.937,20.1485,-333.914,111.739
-261.748,0.955806,0.737835,3,7,0,261.99,109.979,19.8888,-334.367,74.0022
-262.135,0.985252,0.737835,3,7,0,262.159,110.516,20.3888,-334.77,107.464
-263.089,0.90138,0.737835,3,7,0,264.085,111.064,18.345,-335.634,112.644
-262.835,1,0.737835,1,1,0,263.393,110.549,18.0982,-335.373,118.357
-262.112,1,0.737835,3,7,0,262.776,109.744,18.2617,-334.665,85.6632
-262.074,0.890075,0.737835,2,3,0,263.72,110.316,19.0958,-334.659,108.571
-264.524,0.887312,0.737835,3,7,0,265.12,109.356,24.5173,-337.31,120.752
-263.93,1,0.737835,1,1,0,264.649,108.579,24.1525,-336.709,91.5946
-262.291,0.986235,0.737835,3,7,0,263.846,105.345,17.4198,-334.81,75.3106
-262.658,0.984683,0.737835,2,3,0,262.976,106.412,16.9177,-335.156,113.338
-263.469,0.831788,0.737835,2,7,0,265.409,104.43,23.4224,-336.22,105.756
-265.086,0.93875,0.737835,3,7,0,265.596,111.854,17.3414,-337.575,72.7212
-261.982,1,0.737835,2,3,0,265.586,109.044,21.75,-334.678,150.759
-261.507,1,0.737835,2,3,0,262.053,107.741,21.4715,-334.198,120.884
-261.743,0.77009,0.737835,1,3,0,265.508,107.355,17.6372,-334.276,85.3493
-262.245,0.963223,0.737835,3,7,0,262.639,108.407,22.3751,-334.966,126.912
-262.666,0.983694,0.737835,3,7,0,262.951,107.713,23.0095,-335.41,111.209
-261.717,0.951965,0.737835,3,7,0,264.375,109.92,19.6423,-334.327,133.592
-261.52,0.992584,0.737835,2,7,0,262.332,105.882,21.4062,-334.208,113.319
-261.89,0.983072,0.737835,2,3,0,262.046,104.537,21.3488,-334.569,133.253
-260.98,0.956932,0.737835,2,3,0,262.607,105.946,19.9509,-333.611,76.377
-260.864,0.996572,0.737835,2,3,0,261.03,106.888,19.8366,-333.493,71.007
-261.793,0.836797,0.737835,1,3,0,262.537,104.009,20.4177,-334.434,96.7279
-261.671,0.989634,0.737835,2,3,0,262.29,105.343,21.4543,-334.358,132.708
-261.989,0.966825,0.737835,1,1,0,262.021,105.384,21.9764,-334.696,81.8678
-261.21,1,0.737835,2,3,0,262.133,105.076,19.6761,-333.828,120.324
