# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_fit_model
# start_datetime = 2022-06-13 19:03:36 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:\Users\user\AppData\Local\Temp\tmpbw1k1b7l\s5f5dw6h.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_fit-20220613210336_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,log_lik,calorie
# Adaptation terminated
# Step size = 1.02499
# Diagonal elements of inverse mass matrix:
# 2.22772, 0.00685497
-237.18,0.90187,1.02499,1,1,0,237.233,105.859,15.5087,-308.984,95.0626
-235.851,0.907571,1.02499,1,3,0,237.642,103.933,13.509,-307.606,110.025
-236.661,0.643161,1.02499,2,3,0,238.407,103.948,12.5141,-308.39,104.86
-236.433,1,1.02499,2,3,0,236.755,104.191,12.6934,-308.169,106.13
-236.898,0.892799,1.02499,2,3,0,237.41,101.973,14.8577,-308.662,101.152
-236.017,0.972638,1.02499,2,3,0,237.179,103.079,13.6317,-307.768,91.0357
-236.026,0.867547,1.02499,2,3,0,236.87,105.081,14.1908,-307.804,138.388
-236.369,0.864372,1.02499,2,3,0,236.763,103.585,15.1251,-308.154,80.8063
-236.028,1,1.02499,1,1,0,236.317,104.032,14.681,-307.809,76.0915
-236.423,0.917146,1.02499,2,3,0,236.747,102.292,14.1327,-308.176,115.659
-236.51,0.790501,1.02499,2,3,0,238.744,105.444,14.9338,-308.303,90.8888
-236.892,0.83905,1.02499,2,3,0,238.199,101.907,13.3767,-308.624,100.001
-239.237,0.418897,1.02499,2,3,0,242.695,106.502,16.9309,-311.058,111.193
-237.69,1,1.02499,2,3,0,240.979,101.924,12.57,-309.4,91.3851
-237.22,1,1.02499,2,3,0,238.254,105.754,15.6118,-309.025,116.548
-238.038,0.938585,1.02499,2,3,0,238.936,104.36,11.8002,-309.747,97.4409
-236.162,1,1.02499,1,1,0,237.425,103.993,12.9604,-307.903,72.5227
-237.243,0.877897,1.02499,2,3,0,237.283,104.502,12.1822,-308.966,88.4272
-237.178,1,1.02499,2,3,0,237.705,103.797,12.2009,-308.896,92.6117
-237.348,0.940405,1.02499,1,1,0,237.779,103.626,12.1271,-309.062,116.678
-236.108,1,1.02499,1,1,0,236.956,103.985,13.0263,-307.852,107.32
-237.247,0.832544,1.02499,2,3,0,237.522,105.989,12.7403,-308.993,128.71
-237.719,0.987466,1.02499,2,3,0,238.7,102.149,15.9634,-309.501,139.859
-237.027,0.907167,1.02499,2,3,0,239.195,105.799,15.3734,-308.828,123.543
-237.261,0.951792,1.02499,1,1,0,237.455,105.723,15.6704,-309.067,116.683
-235.887,0.927131,1.02499,1,3,0,237.609,104.422,13.4686,-307.645,113.497
-235.887,0.529004,1.02499,1,3,0,237.775,104.422,13.4686,-307.645,111.718
-235.954,0.990015,1.02499,2,3,0,235.969,103.37,14.3054,-307.723,111.676
-236.495,0.917865,1.02499,1,3,0,236.505,102.964,15.0724,-308.274,102.307
-236.055,0.923691,1.02499,2,3,0,237.426,104.761,13.2632,-307.81,117.423
-236.029,0.978981,1.02499,2,3,0,236.266,103.316,14.4724,-307.8,89.1354
-236.841,0.748943,1.02499,2,3,0,237.595,105.932,15.0272,-308.638,101.364
-235.902,0.995455,1.02499,1,3,0,236.733,104.749,14.1028,-307.676,104.596
-235.902,0.401484,1.02499,1,3,0,239.529,104.749,14.1028,-307.676,92.0802
-235.957,0.73028,1.02499,2,3,0,238.231,104.249,14.5301,-307.736,119.632
-237.062,0.811446,1.02499,1,3,0,237.132,103.747,15.8627,-308.859,92.8216
-235.985,1,1.02499,2,3,0,236.931,104.886,13.5175,-307.746,77.8741
-235.929,0.998047,1.02499,2,3,0,236.11,103.325,13.6348,-307.682,105.049
-236.376,0.868722,1.02499,2,3,0,236.765,105.325,13.1382,-308.131,91.9804
-235.918,1,1.02499,1,1,0,236.25,104.597,13.4724,-307.677,105.583
-235.918,0.819206,1.02499,1,3,0,236.696,104.597,13.4724,-307.677,97.8368
-236.088,0.896552,1.02499,2,3,0,236.649,103.206,14.5332,-307.859,121.149
-236.113,0.956701,1.02499,2,3,0,236.551,104.898,13.2415,-307.868,98.2533
-236.501,0.862163,1.02499,2,3,0,237.179,105.835,14.4917,-308.288,97.1382
-236.015,0.964232,1.02499,2,3,0,236.874,105.128,13.9207,-307.787,80.0948
-236.011,1,1.02499,2,3,0,236.066,105.085,14.0966,-307.786,114.577
-235.928,0.774341,1.02499,2,3,0,237.597,103.243,13.9332,-307.687,92.1624
-235.93,0.982682,1.02499,2,3,0,236.127,104.882,14.0278,-307.704,96.9119
-235.975,0.919527,1.02499,2,3,0,236.485,103.162,14.1265,-307.738,69.8868
-236.17,0.946133,1.02499,2,3,0,236.512,102.844,14.3907,-307.935,92.0337
-235.911,1,1.02499,2,3,0,236.241,104.706,14.2028,-307.687,99.4078
-235.985,0.991919,1.02499,2,3,0,236.03,103.087,13.8441,-307.741,91.1065
-236.172,0.84197,1.02499,2,3,0,236.985,103.442,13.0548,-307.912,108.018
-236.195,0.976868,1.02499,2,3,0,236.587,104.471,14.9062,-307.983,120.62
-237.554,0.693642,1.02499,2,3,0,238.42,105.751,12.3864,-309.289,101.788
-235.852,0.968043,1.02499,1,3,0,237.668,103.641,14.1237,-307.619,107.943
-235.997,0.974053,1.02499,2,3,0,236.014,104.552,13.2709,-307.751,103.358
-235.925,0.964378,1.02499,1,3,0,236.271,103.261,13.9814,-307.685,89.913
-237.572,0.741386,1.02499,2,3,0,237.948,105.365,16.1008,-309.381,89.9387
-236.138,0.945192,1.02499,2,3,0,237.873,102.875,14.3339,-307.902,94.6084
-235.983,0.953807,1.02499,1,3,0,236.62,104.662,13.3512,-307.739,112.862
-236.587,0.833073,1.02499,1,1,0,236.602,105.461,12.9777,-308.338,105.299
-237.039,0.551201,1.02499,1,3,0,239.244,102.747,15.5985,-308.823,108.75
-236.286,0.962766,1.02499,2,3,0,237.276,105.648,13.9559,-308.061,104.515
-237.057,0.671839,1.02499,2,3,0,238.878,101.888,15.0184,-308.822,113.827
-238.102,0.847737,1.02499,1,1,0,238.133,101.021,15.4401,-309.861,150.846
-238.044,0.89759,1.02499,2,3,0,239.195,107.465,14.0324,-309.823,84.9626
-238.506,0.808241,1.02499,2,3,0,239.608,100.326,14.6247,-310.241,122.731
-236.201,0.970845,1.02499,1,3,0,238.193,102.665,14.1669,-307.96,81.9036
-236.171,0.893181,1.02499,1,3,0,237.083,105.225,14.4773,-307.955,112.262
-237.329,0.842928,1.02499,1,3,0,237.361,105.981,15.5923,-309.134,118.743
-235.871,0.892752,1.02499,1,3,0,237.878,103.963,13.4454,-307.625,102.307
-236.017,0.882892,1.02499,2,3,0,236.655,104.506,14.5953,-307.799,106.536
-236.754,0.90844,1.02499,2,3,0,236.83,102.017,13.4507,-308.489,101.051
-236.697,1,1.02499,2,7,0,236.827,106.177,14.3213,-308.481,109.962
-236.166,0.989777,1.02499,2,3,0,237.002,103.708,14.8704,-307.948,109.777
-236.221,0.944742,1.02499,2,3,0,236.844,105.054,14.7199,-308.009,123.301
-236.107,0.928057,1.02499,1,3,0,236.955,103.042,13.4054,-307.852,107.416
-237.859,0.726558,1.02499,2,3,0,237.939,106.343,15.8903,-309.669,115.564
-236.891,1,1.02499,2,3,0,237.911,106.372,14.4645,-308.678,111.28
-236.247,0.860099,1.02499,1,3,0,238.418,102.553,14.0059,-308.001,109.064
-236.138,1,1.02499,2,3,0,236.4,105.032,13.2902,-307.895,93.7633
-235.977,0.995943,1.02499,2,3,0,236.282,103.131,13.745,-307.731,79.4324
-236.526,0.908203,1.02499,2,3,0,236.77,103.934,15.3505,-308.317,110.218
-238.068,0.766887,1.02499,2,3,0,239.372,101.808,16.0858,-309.848,125.363
-236.22,1,1.02499,2,3,0,238.095,102.782,13.4402,-307.963,87.4328
-236.508,0.855035,1.02499,2,3,0,237.297,105.4,13.0253,-308.26,115.677
-235.864,1,1.02499,2,3,0,236.456,103.939,14.2993,-307.637,106.784
-236.311,0.94256,1.02499,2,3,0,236.428,102.955,13.1204,-308.048,102.999
-236.899,0.870778,1.02499,2,3,0,237.691,106.34,13.5785,-308.667,102.984
-236.872,0.999692,1.02499,2,7,0,237.049,101.73,14.1994,-308.619,75.271
-236.634,0.957878,1.02499,2,3,0,237.6,106.088,13.7101,-308.405,92.0199
-236.669,0.68122,1.02499,1,3,0,238.904,102.126,14.6137,-308.43,109.233
-236.703,0.994482,1.02499,1,1,0,236.871,102.162,14.741,-308.467,110.212
-236.553,0.882342,1.02499,2,3,0,237.578,103.042,12.8023,-308.283,125.369
-236.768,0.985864,1.02499,2,3,0,237.034,105.15,15.4133,-308.567,105.388
-236.269,0.927786,1.02499,2,3,0,237.62,103.876,15.0382,-308.055,115.162
-236.448,0.976256,1.02499,2,3,0,236.538,103.562,12.7294,-308.18,119.799
-236.368,0.97464,1.02499,2,3,0,236.757,104.477,15.1379,-308.159,97.9735
-235.927,0.777755,1.02499,2,3,0,239.168,103.26,14.0002,-307.687,115.501
-238.111,0.649719,1.02499,2,3,0,238.827,106.038,12.2255,-309.841,101.045
-240.266,0.778423,1.02499,2,3,0,240.964,106.919,11.7945,-311.983,118.726
-240.266,0.741336,1.02499,2,3,0,243.175,106.919,11.7945,-311.983,114.389
-237.464,1,1.02499,2,3,0,239.846,101.382,14.9997,-309.222,95.9136
-236.648,0.814506,1.02499,2,3,0,239.288,102.253,13.2903,-308.382,104.086
-236.983,0.920365,1.02499,2,3,0,237.67,106.2,14.9635,-308.779,109.373
-235.867,1,1.02499,2,3,0,236.912,104.465,13.5554,-307.627,87.2427
-235.848,0.895311,1.02499,2,3,0,236.527,104.103,14.2548,-307.621,78.9739
-235.889,0.71548,1.02499,2,3,0,238.021,104.761,13.9374,-307.66,110.461
-236.099,0.910704,1.02499,1,3,0,236.481,102.95,14.3104,-307.863,112.443
-236.267,0.885244,1.02499,2,3,0,237.19,105.609,13.8369,-308.04,108.774
-236.267,0.776575,1.02499,1,1,0,236.879,105.609,13.8369,-308.04,95.9403
-236.884,0.914811,1.02499,2,3,0,236.965,101.776,13.6688,-308.62,102.083
-237.908,0.706455,1.02499,2,3,0,239.196,102.941,16.4147,-309.705,95.3601
-236.17,0.991828,1.02499,1,3,0,237.621,103.125,14.6494,-307.942,116.344
-238.668,0.825976,1.02499,2,3,0,238.763,107.69,13.4145,-310.432,112.724
-237.64,1,1.02499,1,1,0,238.803,106.806,13.1909,-309.4,116.327
-238.094,0.951238,1.02499,2,7,0,239.108,104.005,16.6836,-309.902,110.555
-238.039,1,1.02499,2,3,0,239.24,107.036,13.0776,-309.796,84.0231
-238.535,0.904846,1.02499,2,3,0,239.543,102.381,16.7169,-310.328,88.3568
-239.353,0.873529,1.02499,1,1,0,239.663,102.197,17.2244,-311.148,89.8029
-237.911,1,1.02499,1,1,0,239.212,102.367,16.2305,-309.699,94.9619
-238.161,0.989738,1.02499,2,3,0,238.679,106.516,12.491,-309.901,110.599
-240.412,0.543733,1.02499,2,3,0,242.646,101.28,17.564,-312.198,86.3377
-240.11,1,1.02499,1,1,0,241.078,101.803,17.5829,-311.904,157.585
-239.808,1,1.02499,2,3,0,240.8,105.666,11.4275,-311.509,82.7572
-236.829,1,1.02499,1,1,0,238.83,105.161,12.6023,-308.568,100.254
-237.178,0.946755,1.02499,2,3,0,237.866,101.476,14.5543,-308.929,99.7781
-236.758,1,1.02499,2,3,0,237.217,101.866,14.2284,-308.508,110.772
-238.598,0.639289,1.02499,1,1,0,238.604,100.292,13.9513,-310.319,69.6263
-237.223,0.838947,1.02499,2,3,0,240.815,104.6,12.2066,-308.946,95.9973
-236.849,0.609891,1.02499,1,3,0,239.55,103.012,15.5068,-308.635,86.4342
-237.382,0.922607,1.02499,2,3,0,238.155,101.258,13.7921,-309.114,95.8422
-236.517,1,1.02499,1,1,0,237.209,102.176,14.2223,-308.271,72.8806
-236.371,0.952531,1.02499,2,3,0,237.138,105.704,13.6189,-308.139,117.391
-236.948,0.91098,1.02499,2,3,0,237.496,105.08,15.6244,-308.75,99.6549
