# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_fit_model
# start_datetime = 2022-06-12 18:33:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:\Users\user\AppData\Local\Temp\tmpay9zw7ak\n1yr1i80.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_fit-20220612203309_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,log_lik,calorie
# Adaptation terminated
# Step size = 0.869964
# Diagonal elements of inverse mass matrix:
# 4.95109, 0.00655781
-264.362,1,0.869964,2,7,0,265.755,105.48,16.1452,-336.818,98.7492
-262.458,1,0.869964,2,3,0,264.881,110.439,21.4622,-335.135,124.672
-263.214,0.946014,0.869964,2,3,0,263.789,111.866,19.7722,-335.811,87.5398
-262.607,1,0.869964,1,1,0,263.277,111.18,20.3486,-335.234,94.7186
-261.681,1,0.869964,2,3,0,262.559,109.436,20.8625,-334.342,103.235
-262.848,0.882159,0.869964,2,7,0,263.203,102.524,19.5301,-335.439,113.842
-262.359,1,0.869964,1,1,0,262.935,103.13,19.4345,-334.952,116.502
-264.338,0.729705,0.869964,2,3,0,265.376,109.002,24.439,-337.124,105.084
-264.78,0.954072,0.869964,1,1,0,265.095,109.226,24.7845,-337.575,147.697
-261.777,1,0.869964,2,3,0,264.659,105.311,17.9506,-334.32,96.226
-261.354,0.997084,0.869964,2,7,0,261.925,109.015,20.3711,-333.999,74.2108
-261.551,0.861068,0.869964,1,3,0,263.5,104.506,19.0534,-334.139,113.866
-262.546,0.792592,0.869964,2,3,0,263.758,108.502,22.721,-335.279,132.731
-262.604,0.986019,0.869964,2,3,0,263.801,111.019,19.1455,-335.183,104.628
-264.095,0.736243,0.869964,1,1,0,264.231,112.566,19.2976,-336.663,114.926
-263.203,0.987585,0.869964,3,7,0,266.195,104.138,22.9974,-335.937,100.58
-261.417,1,0.869964,2,3,0,263.418,108.544,20.9878,-334.087,112.29
-260.939,0.905074,0.869964,2,3,0,262.475,106.71,20.2354,-333.583,131.651
-261.044,0.989128,0.869964,2,3,0,261.107,105.746,20.0874,-333.681,117.964
-261.409,0.850254,0.869964,1,3,0,262.313,109.058,20.514,-334.059,139.241
-261.077,0.995473,0.869964,2,3,0,261.598,107.834,18.7412,-333.658,110.98
-261.343,0.825881,0.869964,1,3,0,262.425,106.858,21.2671,-334.027,114.541
-263.168,0.756079,0.869964,2,3,0,264.135,110.526,22.5245,-335.881,85.666
-264.443,0.840156,0.869964,2,3,0,266.026,107.809,24.7313,-337.243,79.6071
-261.604,1,0.869964,2,3,0,264.484,104.269,20.1324,-334.235,126.962
-261.15,0.966978,0.869964,2,3,0,261.994,105.505,18.9909,-333.741,95.7811
-261.061,1,0.869964,2,3,0,261.16,108.108,20.2689,-333.705,92.4489
-261.017,0.951465,0.869964,2,7,0,261.519,105.832,20.044,-333.652,87.8571
-261.747,0.950426,0.869964,2,3,0,261.783,108.482,17.9156,-334.29,105.156
-261.757,0.993875,0.869964,3,7,0,262.445,108.384,17.8639,-334.298,126.651
-262.452,0.882457,0.869964,3,7,0,263.333,102.976,19.5976,-335.051,122.647
-261.588,0.982797,0.869964,2,3,0,262.956,105.265,21.2606,-334.268,154.442
-261.075,0.995801,0.869964,2,3,0,261.73,107.506,20.6232,-333.734,36.8561
-260.981,0.948467,0.869964,2,3,0,261.649,107.946,19.1761,-333.581,110.538
-261.428,0.846497,0.869964,2,3,0,262.107,104.83,18.9325,-334.013,129.523
-263.859,0.766553,0.869964,2,3,0,264.131,112.535,20.0178,-336.456,115.016
-260.886,1,0.869964,2,3,0,263.362,106.529,19.8627,-333.515,123.656
-262.818,0.781074,0.869964,2,3,0,262.864,109.62,22.6235,-335.541,126.245
-262.463,0.972868,0.869964,2,7,0,263.919,102.962,20.3794,-335.092,106.871
-261.204,1,0.869964,2,3,0,262.418,108.397,20.5374,-333.858,99.7438
-260.949,0.95355,0.869964,1,3,0,261.718,106.954,18.8842,-333.538,125.079
-261.224,0.967168,0.869964,2,3,0,261.273,105.789,20.7515,-333.887,94.7764
-261.813,0.849781,0.869964,2,3,0,262.71,110.075,20.0339,-334.437,93.7328
-261.91,0.978869,0.869964,3,7,0,262.668,104.083,18.7409,-334.482,70.3652
-262.72,0.71987,0.869964,2,3,0,264.922,104.493,22.5809,-335.443,72.3901
-260.896,1,0.869964,2,3,0,262.451,106.309,19.4831,-333.51,81.0295
-262.031,0.87764,0.869964,2,7,0,262.043,110.43,19.8662,-334.646,66.5314
-262.088,0.986691,0.869964,2,3,0,262.963,108.393,22.1718,-334.802,126.625
-267.404,0.720472,0.869964,2,7,0,267.642,98.8622,19.6592,-339.942,84.4998
-263.205,1,0.869964,2,3,0,268.563,110.579,22.5361,-335.918,102.017
-263.052,0.986064,0.869964,2,7,0,263.898,102.909,18.3633,-335.597,109.271
-262.456,1,0.869964,1,1,0,263.196,103.744,18.2274,-335.003,81.1728
-262.456,0.500858,0.869964,1,1,0,264.265,103.744,18.2274,-335.003,83.2546
-262.385,0.991242,0.869964,3,7,0,263.728,109.839,17.9961,-334.924,83.1708
-261.773,1,0.869964,2,3,0,262.966,106.851,17.5918,-334.303,122.012
-261.499,0.99847,0.869964,3,7,0,262.045,105.363,18.3077,-334.059,93.2257
-262.572,0.762655,0.869964,1,1,0,262.588,104.5,17.5541,-335.093,120.108
-262.095,1,0.869964,1,1,0,262.65,105.063,17.7169,-334.627,115.967
-261.655,0.940979,0.869964,2,3,0,263.559,109.16,21.0694,-334.326,91.8707
-261.866,0.950233,0.869964,2,3,0,262.53,108.934,21.6206,-334.558,148.857
-262.431,0.928212,0.869964,1,1,0,262.455,109.317,22.269,-335.145,109.847
-261.239,0.973223,0.869964,2,7,0,262.387,106.648,18.2648,-333.801,79.5215
-261.429,0.868981,0.869964,2,3,0,262.367,104.603,20.0229,-334.057,57.6559
-262.011,0.960154,0.869964,2,3,0,262.089,103.635,19.3223,-334.605,110.537
-262.012,1,0.869964,2,7,0,262.282,110.213,20.6662,-334.66,81.4741
-261.147,0.998942,0.869964,2,3,0,262.069,107.982,20.6381,-333.806,123.748
-260.932,1,0.869964,2,3,0,261.153,107.204,18.9666,-333.524,103.06
-261.004,0.926706,0.869964,2,3,0,261.543,107.79,20.2756,-333.649,120.05
-261.393,0.912993,0.869964,2,7,0,261.859,105.434,20.953,-334.062,88.8901
-260.913,0.922215,0.869964,2,3,0,262.288,106.187,19.6383,-333.532,88.9889
-263.104,0.65206,0.869964,1,3,0,264.202,102.497,21.3982,-335.767,126.6
-264.051,0.942286,0.869964,3,7,0,264.812,111.44,17.7475,-336.564,108.258
-263.387,1,0.869964,2,3,0,264.579,102.059,21.2241,-336.039,130.536
-261.215,0.965428,0.869964,2,7,0,263.128,108.659,19.0183,-333.806,108.464
-261.109,1,0.869964,2,3,0,261.249,108.57,19.4902,-333.721,113.578
-261.082,0.970875,0.869964,2,3,0,261.456,108.131,18.919,-333.671,99.3906
-261.169,0.945255,0.869964,2,7,0,261.768,107.292,20.8973,-333.839,85.6734
-260.987,1,0.869964,2,3,0,261.236,105.811,19.533,-333.601,123.639
-261.128,0.992123,0.869964,2,3,0,261.147,105.341,19.8789,-333.755,96.7649
-261.368,0.940242,0.869964,2,3,0,262.014,108.898,18.8258,-333.95,119.323
-263.169,0.697292,0.869964,2,3,0,264.082,104.407,23.0807,-335.908,62.7168
-261.723,1,0.869964,2,3,0,263.699,106.986,17.6391,-334.256,103.852
-262.726,0.787225,0.869964,1,1,0,262.764,107.027,16.846,-335.221,105.863
-261.148,1,0.869964,2,3,0,262.684,108.409,20.3291,-333.793,121.793
-261.149,0.801536,0.869964,2,3,0,263.377,105.997,18.6215,-333.725,111.455
-261.212,0.959876,0.869964,2,3,0,261.649,105.072,19.6148,-333.827,94.017
-262.793,0.812244,0.869964,2,3,0,263.058,108.134,23.0861,-335.539,75.4119
-262.085,1,0.869964,2,3,0,262.822,105.542,17.5354,-334.611,111.946
-263.406,0.851602,0.869964,2,7,0,264.097,105.583,23.6848,-336.171,63.1285
-263.96,0.938742,0.869964,1,1,0,264.155,105.169,24.1375,-336.737,102.191
-264.008,0.965361,0.869964,2,7,0,264.405,109.202,16.5039,-336.48,123.757
-260.981,1,0.869964,2,3,0,264.007,107.682,20.2436,-333.625,64.2698
-263.012,0.812441,0.869964,2,3,0,263.216,111.663,19.8658,-335.614,129.216
-261.719,0.98427,0.869964,2,7,0,263.107,104.026,19.6258,-334.328,100.49
-261.866,0.98831,0.869964,2,3,0,262.544,108.398,17.7486,-334.402,103.465
-262.327,0.907454,0.869964,2,3,0,262.873,107.028,22.668,-335.06,120.158
-260.882,0.953943,0.869964,1,3,0,262.705,106.796,19.961,-333.515,105.178
-261.018,0.810812,0.869964,2,3,0,262.983,107.279,18.7089,-333.599,116.304
-260.86,1,0.869964,2,3,0,260.999,107.204,19.7207,-333.483,114.815
-260.971,0.960877,0.869964,2,3,0,261.175,105.883,19.6818,-333.591,128.819
-262.038,0.689745,0.869964,1,3,0,263.53,109.76,21.3364,-334.715,120.686
-260.919,0.863286,0.869964,2,3,0,263.679,107.799,19.6396,-333.539,90.9636
-267.379,0.479153,0.869964,3,7,0,267.438,98.838,22.8389,-340.035,86.6016
-267.913,0.887348,0.869964,1,1,0,268.559,98.2812,22.361,-340.541,121.51
