# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_2_fit_model
# start_datetime = 2022-06-12 09:57:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:\Users\user\AppData\Local\Temp\tmppskox6w4\y1de9146.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\samples\cereal_2_fit-20220612115707_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mu.42,mu.43,mu.44,mu.45,mu.46,mu.47,mu.48,mu.49,mu.50,mu.51,mu.52,mu.53,mu.54,mu.55,mu.56,mu.57,mu.58,mu.59,mu.60,mu.61,mu.62,mu.63,mu.64,mu.65,mu.66,mu.67,mu.68,mu.69,mu.70,mu.71,mu.72,mu.73,mu.74,mu.75,mu.76,mu.77,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,calorie.1,calorie.2,calorie.3,calorie.4,calorie.5,calorie.6,calorie.7,calorie.8,calorie.9,calorie.10,calorie.11,calorie.12,calorie.13,calorie.14,calorie.15,calorie.16,calorie.17,calorie.18,calorie.19,calorie.20,calorie.21,calorie.22,calorie.23,calorie.24,calorie.25,calorie.26,calorie.27,calorie.28,calorie.29,calorie.30,calorie.31,calorie.32,calorie.33,calorie.34,calorie.35,calorie.36,calorie.37,calorie.38,calorie.39,calorie.40,calorie.41,calorie.42,calorie.43,calorie.44,calorie.45,calorie.46,calorie.47,calorie.48,calorie.49,calorie.50,calorie.51,calorie.52,calorie.53,calorie.54,calorie.55,calorie.56,calorie.57,calorie.58,calorie.59,calorie.60,calorie.61,calorie.62,calorie.63,calorie.64,calorie.65,calorie.66,calorie.67,calorie.68,calorie.69,calorie.70,calorie.71,calorie.72,calorie.73,calorie.74,calorie.75,calorie.76,calorie.77
-252.725,0.773865,0.83838,3,7,0,254.061,106.163,2.15328,14.4956,112.79,108.484,93.4107,110.637,106.33,119.25,119.25,112.79,110.637,112.79,97.7172,117.097,104.177,112.79,108.484,97.7172,121.403,97.7172,97.7172,117.097,97.7172,108.484,102.024,91.2574,121.403,95.5639,117.097,106.33,97.7172,119.25,114.943,106.33,117.097,104.177,110.637,119.25,110.637,106.33,95.5639,97.7172,117.097,104.177,97.7172,123.557,97.7172,104.177,91.2574,91.2574,91.2574,102.024,102.024,112.79,117.097,123.557,102.024,97.7172,99.8705,114.943,121.403,108.484,117.097,114.943,104.177,91.2574,91.2574,104.177,108.484,104.177,97.7172,102.024,114.943,114.943,95.5639,97.7172,97.7172,91.2574,89.1041,-3.61131,-4.69442,-4.24766,-3.80139,-3.62483,-3.79638,-3.79638,-3.98205,-3.59375,-3.61131,-3.95178,-3.71262,-3.6343,-4.29756,-3.76404,-3.95178,-4.41573,-3.60518,-3.95178,-3.71262,-3.60518,-3.59825,-6.03309,-7.64323,-3.90221,-3.63961,-3.71262,-3.62483,-3.95178,-3.79638,-3.65093,-3.68814,-3.61284,-3.67347,-5.64444,-7.54422,-3.80139,-6.29038,-3.66645,-3.60518,-3.61284,-4.07105,-3.95178,-4.0301,-3.95178,-6.37229,-3.89434,-3.59654,-3.59654,-3.9368,-3.9368,-3.71648,-3.71262,-4.91323,-3.60253,-3.95178,-4.55698,-3.65093,-3.59747,-3.90838,-3.61284,-3.65362,-3.6343,-7.64323,-7.64323,-3.6343,-3.59825,-4.07105,-3.95178,-3.60253,-6.51719,-6.51719,-4.08868,-3.60518,-3.60518,-3.77466,-3.87529,130.295,83.1019,105.352,102.216,113.025,133.015,123.157,124.857,95.6349,116.614,92.8974,120.218,91.0925,117.343,121.32,79.5365,123.571,120.447,121.559,111.902,79.114,111.296,99.0851,80.0735,94.2024,86.0698,115.525,119.749,110.457,137.577,119.344,99.8162,132.797,112.855,116.738,131.769,124.595,114.651,112.444,108.394,70.5963,96.8905,101.03,116.086,83.6614,91.4684,92.9427,84.0364,84.9696,96.3566,116.916,116.644,114.984,113.596,118.446,104.229,111.909,98.5293,135.976,102.344,123.913,126.293,117.014,80.7892,85.8606,102.119,124.519,86.9054,88.7504,94.8215,129.798,95.0226,76.9315,96.4189,98.0884,79.5658,96.7643
-252.269,0.933408,0.83838,2,3,0,253.73,108.137,2.43176,15.0123,115.622,110.759,93.7363,113.19,108.327,122.917,122.917,115.622,113.19,115.622,98.5998,120.486,105.895,115.622,110.759,98.5998,125.349,98.5998,98.5998,120.486,98.5998,110.759,103.463,91.3045,125.349,96.168,120.486,108.327,98.5998,122.917,118.054,108.327,120.486,105.895,113.19,122.917,113.19,108.327,96.168,98.5998,120.486,105.895,98.5998,127.781,98.5998,105.895,91.3045,91.3045,91.3045,103.463,103.463,115.622,120.486,127.781,103.463,98.5998,101.032,118.054,125.349,110.759,120.486,118.054,105.895,91.3045,91.3045,105.895,110.759,105.895,98.5998,103.463,118.054,118.054,96.168,98.5998,98.5998,91.3045,88.8728,-3.69794,-4.4492,-4.21464,-3.73069,-3.63402,-3.998,-3.998,-4.16925,-3.65039,-3.69794,-3.91615,-3.87174,-3.70491,-4.08644,-3.8846,-3.91615,-4.10402,-3.63216,-3.91615,-3.87174,-3.63216,-3.62909,-6.11216,-7.41284,-4.1505,-3.66039,-3.87174,-3.63402,-3.91615,-3.998,-3.77172,-3.78164,-3.62833,-3.66519,-5.22243,-6.67861,-3.73069,-5.85346,-3.71222,-3.63216,-3.62833,-4.18834,-3.91615,-4.32924,-3.91615,-6.48635,-3.91133,-3.63159,-3.63159,-4.02995,-4.02995,-3.67033,-3.87174,-5.34006,-3.65442,-3.91615,-4.42606,-3.77172,-3.69129,-3.81728,-3.62833,-3.63621,-3.70491,-7.41284,-7.41284,-3.70491,-3.62909,-4.18834,-3.91615,-3.65442,-5.89199,-5.89199,-4.05227,-3.63216,-3.63216,-3.79556,-3.9025,153.436,135.187,87.5558,90.1331,107.843,107.423,142.242,91.489,113.743,132.798,107.784,105.987,118.993,118.58,126.784,78.1219,135.971,101.431,77.1817,131.373,122.595,88.3173,98.3899,76.7626,113.262,120.308,112.038,69.9162,119.993,122.762,93.1659,99.8264,121.505,102.07,104.559,140.906,118.02,131.664,112.763,107.738,126.785,104.299,94.1032,137.97,72.0691,86.7015,93.1951,65.9426,85.9779,102.609,98.2133,130.6,96.0453,136.244,97.0318,93.9195,77.6232,107.401,152.319,145.803,119.607,136.776,114.88,88.2629,105.025,113.518,123.464,97.6012,115.973,127.101,135.816,139.609,93.7933,84.6592,110.898,54.4579,92.0428
-252.373,0.974485,0.83838,2,3,0,253.064,105.251,2.22575,15.1505,112.102,107.65,92.0699,109.876,105.424,118.779,118.779,112.102,109.876,112.102,96.5214,116.553,103.199,112.102,107.65,96.5214,121.005,96.5214,96.5214,116.553,96.5214,107.65,100.973,89.8442,121.005,94.2957,116.553,105.424,96.5214,118.779,114.327,105.424,116.553,103.199,109.876,118.779,109.876,105.424,94.2957,96.5214,116.553,103.199,96.5214,123.23,96.5214,103.199,89.8442,89.8442,89.8442,100.973,100.973,112.102,116.553,123.23,100.973,96.5214,98.7472,114.327,121.005,107.65,116.553,114.327,103.199,89.8442,89.8442,103.199,107.65,103.199,96.5214,100.973,114.327,114.327,94.2957,96.5214,96.5214,89.8442,87.6184,-3.6466,-4.72506,-4.33726,-3.86024,-3.68258,-3.80485,-3.80485,-3.95599,-3.63701,-3.6466,-4.03271,-3.73052,-3.65926,-4.33479,-3.76446,-4.03271,-4.42295,-3.66333,-4.03271,-3.73052,-3.66333,-3.649,-5.72665,-7.09512,-3.90077,-3.70785,-3.73052,-3.68258,-4.03271,-3.80485,-3.67777,-3.70107,-3.66285,-3.73774,-5.61367,-7.33826,-3.86024,-6.24104,-3.67717,-3.66333,-3.66285,-4.01644,-4.03271,-4.01827,-4.03271,-6.03777,-3.84807,-3.63703,-3.63703,-3.89925,-3.89925,-3.77286,-3.73052,-4.81249,-3.63904,-4.03271,-4.62086,-3.67777,-3.63917,-3.9692,-3.66285,-3.70707,-3.65926,-7.09512,-7.09512,-3.65926,-3.649,-4.01644,-4.03271,-3.63904,-6.40891,-6.40891,-4.17419,-3.66333,-3.66333,-3.86164,-3.97091,116.21,92.8505,86.992,109.529,132.639,96.9647,116.871,162.032,116.514,104.703,118.737,103.345,114.53,121.352,88.2198,100.21,123.528,111.74,104.03,126.499,116.459,92.2574,86.0904,117.344,115.71,95.9675,112.604,74.7922,99.1952,137.812,109.296,95.9611,91.136,103.338,122.109,104.852,104.234,97.0044,81.1067,98.224,145.08,129.053,83.6123,106.063,111.172,104.342,92.547,55.6921,79.6011,91.725,96.3652,118.444,133.861,118.585,123.551,98.0062,106.315,134.422,105.686,99.5584,128.759,107.789,113.633,82.3714,101.593,99.1783,94.5311,98.0874,86.4954,99.3469,114.798,109.291,83.1861,77.2407,89.1305,109.097,109.513
-252.585,0.983883,0.83838,3,7,0,253.025,108.669,2.53095,17.4663,116.46,111.398,93.681,113.929,108.867,124.052,124.052,116.46,113.929,116.46,98.7429,121.521,106.336,116.46,111.398,98.7429,126.583,98.7429,98.7429,121.521,98.7429,111.398,103.805,91.15,126.583,96.2119,121.521,108.867,98.7429,124.052,118.99,108.867,121.521,106.336,113.929,124.052,113.929,108.867,96.2119,98.7429,121.521,106.336,98.7429,129.114,98.7429,106.336,91.15,91.15,91.15,103.805,103.805,116.46,121.521,129.114,103.805,98.7429,101.274,118.99,126.583,111.398,121.521,118.99,106.336,91.15,91.15,106.336,111.398,106.336,98.7429,103.805,118.99,118.99,96.2119,98.7429,98.7429,91.15,88.6191,-3.8476,-4.34637,-4.21568,-3.83963,-3.78132,-4.10286,-4.10286,-4.22323,-3.80451,-3.8476,-3.98691,-3.99677,-3.845,-4.07971,-3.99212,-3.98691,-4.07424,-3.7818,-3.98691,-3.99677,-3.7818,-3.78242,-5.65215,-6.55449,-4.22994,-3.80273,-3.99677,-3.78132,-3.98691,-4.10286,-3.91169,-3.90806,-3.78301,-3.80122,-4.89324,-5.89712,-3.83963,-5.36782,-3.84246,-3.7818,-3.78301,-4.21658,-3.98691,-4.37801,-3.98691,-5.9431,-3.98297,-3.78138,-3.78138,-4.09155,-4.09155,-3.79976,-3.99677,-5.16845,-3.80294,-3.98691,-4.35394,-3.91169,-3.85025,-3.9005,-3.78301,-3.78088,-3.845,-6.55449,-6.55449,-3.845,-3.78242,-4.21658,-3.98691,-3.80294,-5.35522,-5.35522,-4.0908,-3.7818,-3.7818,-3.90758,-3.9915,115.137,91.8436,89.6169,96.8565,114.2,120.369,123.25,120.322,119.84,119.431,78.2624,117.185,129.171,90.476,105.967,71.1691,128.168,120.051,98.5175,116.766,114.994,97.8947,107.036,79.9992,94.689,97.2719,114.359,98.5873,117.666,100.183,108.061,105.198,149.149,96.9348,115.308,123.601,133.091,90.8016,66.6667,96.8988,133.189,98.0125,102.433,137.029,90.3388,93.6527,84.8751,128.445,85.0496,90.8449,147.581,98.6801,124.706,139.427,72.0582,81.5049,105.777,142.365,94.0753,82.5093,138.593,101.385,117.454,92.1627,106.501,99.8631,101.052,103.565,83.956,74.1724,109.643,100.091,119.194,63.263,109.925,107.4,113.186
-251.816,1,0.83838,2,3,0,252.678,106.441,2.4878,16.7994,114.099,109.123,91.7084,111.611,106.635,121.562,121.562,114.099,111.611,114.099,96.684,119.074,104.147,114.099,109.123,96.684,124.05,96.684,96.684,119.074,96.684,109.123,101.66,89.2206,124.05,94.1962,119.074,106.635,96.684,121.562,116.586,106.635,119.074,104.147,111.611,121.562,111.611,106.635,94.1962,96.684,119.074,104.147,96.684,126.538,96.684,104.147,89.2206,89.2206,89.2206,101.66,101.66,114.099,119.074,126.538,101.66,96.684,99.1718,116.586,124.05,109.123,119.074,116.586,104.147,89.2206,89.2206,104.147,109.123,104.147,96.684,101.66,116.586,116.586,94.1962,96.684,96.684,89.2206,86.7328,-3.77004,-4.51246,-4.33305,-3.86497,-3.76034,-3.97712,-3.97712,-4.09244,-3.74488,-3.77004,-4.05443,-3.88616,-3.77076,-4.18826,-3.88773,-4.05443,-4.19101,-3.75976,-4.05443,-3.88616,-3.75976,-3.74164,-5.51608,-6.46556,-4.09,-3.79996,-3.88616,-3.76034,-4.05443,-3.97712,-3.81714,-3.81828,-3.7418,-3.80097,-5.16816,-6.35789,-3.86497,-5.71253,-3.77148,-3.75976,-3.7418,-4.09488,-4.05443,-4.22482,-4.05443,-5.80613,-3.89091,-3.74136,-3.74136,-3.98113,-3.98113,-3.80198,-3.88616,-4.98797,-3.74516,-4.05443,-4.50886,-3.81714,-3.76934,-3.94989,-3.7418,-3.76093,-3.77076,-6.46556,-6.46556,-3.77076,-3.74164,-4.09488,-4.05443,-3.74516,-5.7183,-5.7183,-4.18277,-3.75976,-3.75976,-3.94614,-4.05213,113.618,93.7781,110.642,93.0266,94.5459,97.4253,153.172,121.268,94.5653,89.4199,103.211,141.911,93.2864,89.4499,107.786,98.511,110.5,100.99,81.1429,100.532,98.7177,123.201,80.8116,82.4192,140.399,94.4939,111.984,67.991,77.5726,120.765,92.1629,121.837,116.916,101.798,106.001,108.399,108.31,89.1272,92.7404,109.503,106.223,104.823,102.199,123.115,100.239,109.567,66.8696,104.592,88.5248,85.8619,124.426,90.111,155.612,125.512,108.439,82.0808,84.4943,125.953,113.592,90.4122,152.555,121.215,104.735,87.8068,38.5897,108.929,133.328,123.04,98.285,120.974,105.253,106.036,112.997,64.9196,121.81,60.0391,77.5992
-253.756,0.857208,0.83838,2,3,0,253.909,110.134,2.69984,15.5723,118.443,113.044,94.1448,115.744,110.344,126.543,126.543,118.443,115.744,118.443,99.5445,123.843,107.644,118.443,113.044,99.5445,129.243,99.5445,99.5445,123.843,99.5445,113.044,104.944,91.445,129.243,96.8447,123.843,110.344,99.5445,126.543,121.143,110.344,123.843,107.644,115.744,126.543,115.744,110.344,96.8447,99.5445,123.843,107.644,99.5445,131.943,99.5445,107.644,91.445,91.445,91.445,104.944,104.944,118.443,123.843,131.943,104.944,99.5445,102.244,121.143,129.243,113.044,123.843,121.143,107.644,91.445,91.445,107.644,113.044,107.644,99.5445,104.944,121.143,121.143,96.8447,99.5445,99.5445,91.445,88.7452,-3.81143,-4.25725,-4.18276,-3.70179,-3.66468,-4.22871,-4.22871,-4.3658,-3.73245,-3.81143,-3.88983,-4.05956,-3.78491,-3.93981,-4.01524,-3.88983,-3.90303,-3.66486,-3.88983,-4.05956,-3.66486,-3.68353,-6.1822,-7.20611,-4.42792,-3.68496,-4.05956,-3.66468,-3.88983,-4.22871,-3.92046,-3.88505,-3.69489,-3.67588,-4.87759,-5.97245,-3.70179,-5.47783,-3.76103,-3.66486,-3.69489,-4.30632,-3.88983,-4.65719,-3.88983,-6.58628,-3.93451,-3.66874,-3.66874,-4.12491,-4.12491,-3.66943,-4.05956,-5.76824,-3.71484,-3.88983,-4.31447,-3.92046,-3.84058,-3.76421,-3.69489,-3.66713,-3.78491,-7.20611,-7.20611,-3.78491,-3.68353,-4.30632,-3.88983,-3.71484,-5.38138,-5.38138,-4.02127,-3.66486,-3.66486,-3.81534,-3.92561,128.138,112.915,83.8673,121.566,102.351,96.206,100.526,130.384,119.888,102.775,89.1273,102.347,108.096,117.268,96.612,94.3435,117.789,110.336,102.782,90.3391,102.19,111.546,116.84,95.0016,121.161,76.964,134.386,107.827,100.111,121.93,89.1768,121.042,151.285,120.691,114.842,140.325,124.81,144.337,130.97,104.204,122.723,77.8161,106.843,148.683,112.996,91.6417,68.8184,72.8469,86.2293,100.912,115.483,154.776,126.436,115.994,104.521,88.6938,85.2292,95.0191,138.636,119.544,138.194,154.39,109.063,63.2146,115.313,112.739,117.541,104.584,111.697,112.998,136.032,97.7469,114.13,104.271,92.0211,82.1962,81.3285
-253.303,1,0.83838,2,3,0,254.271,103.697,2.03956,16.274,109.975,105.895,91.6186,107.935,103.856,116.093,116.093,109.975,107.935,109.975,95.6977,114.054,101.816,109.975,105.895,95.6977,118.133,95.6977,95.6977,114.054,95.6977,105.895,99.7768,89.579,118.133,93.6581,114.054,103.856,95.6977,116.093,112.014,103.856,114.054,101.816,107.935,116.093,107.935,103.856,93.6581,95.6977,114.054,101.816,95.6977,120.172,95.6977,101.816,89.579,89.579,89.579,99.7768,99.7768,109.975,114.054,120.172,99.7768,95.6977,97.7372,112.014,118.133,105.895,114.054,112.014,101.816,89.579,89.579,101.816,105.895,101.816,95.6977,99.7768,112.014,112.014,93.6581,95.6977,95.6977,89.579,87.5394,-3.70851,-4.80544,-4.34639,-3.98332,-3.77978,-3.7786,-3.7786,-3.89634,-3.71656,-3.70851,-4.09469,-3.73953,-3.71474,-4.46559,-3.77413,-4.09469,-4.61126,-3.74345,-4.09469,-3.73953,-3.74345,-3.74031,-5.38243,-6.66591,-3.83338,-3.78444,-3.73953,-3.77978,-4.09469,-3.7786,-3.71617,-3.73658,-3.77526,-3.83495,-5.64959,-7.34802,-3.98332,-6.17486,-3.73377,-3.74345,-3.77526,-3.97211,-4.09469,-3.90386,-4.09469,-5.6196,-3.88174,-3.70884,-3.70884,-3.88896,-3.88896,-3.89826,-3.73953,-4.47674,-3.7086,-4.09469,-4.64421,-3.71617,-3.71509,-4.08409,-3.77526,-3.82891,-3.71474,-6.66591,-6.66591,-3.71474,-3.74031,-3.97211,-4.09469,-3.7086,-6.43262,-6.43262,-4.21269,-3.74345,-3.74345,-3.91353,-4.00164,134.253,110.06,67.2877,149.337,94.3947,111.213,112.607,106.727,108.56,85.0874,79.6826,114.498,98.7516,139.683,128.105,98.8573,151.144,105.39,80.0593,116.827,88.7716,118.655,126.277,102.816,97.8386,105.084,122.112,107.697,69.0441,111.073,136.806,114.344,83.0126,131.971,96.4997,88.3405,104.08,127.362,81.5812,96.3741,137.251,102.599,99.9786,101.595,93.3048,114.906,95.3711,72.8815,93.8421,101.494,114.088,109.445,106.918,99.4434,87.578,125.207,105.413,115.028,101.756,109.07,119.142,97.35,117.428,89.5762,106.917,111.647,64.8675,115.979,82.1708,105.572,79.7801,121.869,105.611,136.339,82.2144,80.0762,64.0753
-252.912,0.96323,0.83838,2,7,0,254.1,108.341,2.86824,17.1233,117.169,111.433,91.3549,114.301,108.564,125.774,125.774,117.169,114.301,117.169,97.0914,122.906,105.696,117.169,111.433,97.0914,128.642,97.0914,97.0914,122.906,97.0914,111.433,102.828,88.4866,128.642,94.2231,122.906,108.564,97.0914,125.774,120.037,108.564,122.906,105.696,114.301,125.774,114.301,108.564,94.2231,97.0914,122.906,105.696,97.0914,131.51,97.0914,105.696,88.4866,88.4866,88.4866,102.828,102.828,117.169,122.906,131.51,102.828,97.0914,99.9596,120.037,128.642,111.433,122.906,120.037,105.696,88.4866,88.4866,105.696,111.433,105.696,97.0914,102.828,120.037,120.037,94.2231,97.0914,97.0914,88.4866,85.6184,-3.84702,-4.34727,-4.3522,-3.81477,-3.7629,-4.18367,-4.18367,-4.26205,-3.79092,-3.84702,-4.04354,-4.0434,-3.81471,-4.04012,-3.98227,-4.04354,-3.97937,-3.77381,-4.04354,-4.0434,-3.77381,-3.76288,-5.5971,-6.28526,-4.35201,-3.81629,-4.0434,-3.7629,-4.04354,-4.18367,-3.93118,-3.88446,-3.77378,-3.79097,-4.88562,-5.75699,-3.81477,-5.44453,-3.78979,-3.77381,-3.77378,-4.1795,-4.04354,-4.5484,-4.04354,-5.93225,-3.8822,-3.76329,-3.76329,-4.03999,-4.03999,-3.77305,-4.0434,-5.45254,-3.77302,-4.04354,-4.44425,-3.93118,-3.88674,-3.88455,-3.77378,-3.75938,-3.81471,-6.28526,-6.28526,-3.81471,-3.76288,-4.1795,-4.04354,-3.77302,-5.29031,-5.29031,-4.18384,-3.77381,-3.77381,-3.98543,-4.11208,92.0632,114.561,90.6703,115.488,112.219,143.263,133.089,95.0978,91.876,82.8896,108.449,128.163,150.344,124.495,111.868,100.62,121.491,111.205,93.2052,127.09,94.103,136.145,100.963,80.2834,122.14,99.6685,119.286,101.205,98.4601,153.717,105,120.042,112.739,92.9848,109.198,143.39,105.937,110.759,68.1551,102.496,106.276,149.65,90.0318,156.104,96.582,96.7967,80.7204,101.516,79.9289,101.242,123.71,139.835,107.325,140.609,109.454,82.6732,126.698,128.202,123.748,112.388,105.533,120.953,89.0638,128.124,107.052,97.8855,84.9762,89.9735,55.1383,97.9399,131.894,104.942,81.1267,64.5673,97.6087,97.5769,104.171
-254.106,0.908342,0.83838,2,3,0,254.77,106.563,3.0895,18.2697,116.072,109.893,88.2663,112.982,106.803,125.34,125.34,116.072,112.982,116.072,94.4453,122.251,103.714,116.072,109.893,94.4453,128.43,94.4453,94.4453,122.251,94.4453,109.893,100.624,85.1768,128.43,91.3558,122.251,106.803,94.4453,125.34,119.161,106.803,122.251,103.714,112.982,125.34,112.982,106.803,91.3558,94.4453,122.251,103.714,94.4453,131.519,94.4453,103.714,85.1768,85.1768,85.1768,100.624,100.624,116.072,122.251,131.519,100.624,94.4453,97.5348,119.161,128.43,109.893,122.251,119.161,103.714,85.1768,85.1768,103.714,109.893,103.714,94.4453,100.624,119.161,119.161,91.3558,94.4453,94.4453,85.1768,82.0874,-3.87941,-4.42982,-4.53176,-3.89795,-3.83949,-4.17669,-4.17669,-4.21112,-3.8375,-3.87941,-4.18662,-4.049,-3.84484,-4.11478,-3.97078,-4.18662,-4.02472,-3.8704,-4.18662,-4.049,-3.8704,-3.8242,-5.22907,-5.67781,-4.33298,-3.93611,-4.049,-3.83949,-4.18662,-4.17669,-3.94991,-3.89351,-3.83177,-3.88337,-4.91765,-5.62371,-3.89795,-5.475,-3.82693,-3.8704,-3.83177,-4.10591,-4.18662,-4.51787,-4.18662,-5.52683,-3.86433,-3.85903,-3.85903,-3.99327,-3.99327,-3.84729,-4.049,-5.31238,-3.82476,-4.18662,-4.58019,-3.94991,-3.93063,-3.97721,-3.83177,-3.82523,-3.84484,-5.67781,-5.67781,-3.84484,-3.8242,-4.10591,-4.18662,-3.82476,-5.24881,-5.24881,-4.34489,-3.8704,-3.8704,-4.15333,-4.30483,149.267,84.7933,82.0361,88.1869,114.785,147.533,128.463,129.812,98.5249,105.027,116.795,122.391,96.1128,103.982,124.931,91.9209,123.726,69.5646,88.7354,132.569,91.0023,114.768,96.5053,80.465,132.089,100.308,128.219,120.53,132.244,94.2944,120.058,89.8012,136.018,87.472,95.3918,124.046,86.6342,103.207,59.3032,86.0344,109.305,90.9421,93.8651,141.505,130.433,107.165,70.5101,74.2926,125.984,92.4749,85.0065,87.5354,111.984,129.262,84.1405,107.136,88.5027,92.4247,77.0005,103.773,131.841,81.5206,115.821,86.5072,117.871,99.5042,109.554,107.419,103.742,93.0091,104.239,158.043,108.863,79.5145,83.1879,77.0865,102.807
-253.845,0.944649,0.83838,2,3,0,256.116,108.37,2.97788,14.824,117.536,111.58,90.735,114.558,108.602,126.47,126.47,117.536,114.558,117.536,96.6908,123.492,105.624,117.536,111.58,96.6908,129.447,96.6908,96.6908,123.492,96.6908,111.58,102.647,87.7571,129.447,93.7129,123.492,108.602,96.6908,126.47,120.514,108.602,123.492,105.624,114.558,126.47,114.558,108.602,93.7129,96.6908,123.492,105.624,96.6908,132.425,96.6908,105.624,87.7571,87.7571,87.7571,102.647,102.647,117.536,123.492,132.425,102.647,96.6908,99.6687,120.514,129.447,111.58,123.492,120.514,105.624,87.7571,87.7571,105.624,111.58,105.624,96.6908,102.647,120.514,120.514,93.7129,96.6908,96.6908,87.7571,84.7793,-3.7444,-4.38717,-4.45964,-3.68257,-3.61963,-4.23236,-4.23236,-4.31486,-3.66246,-3.7444,-4.01822,-4.02935,-3.68717,-3.96866,-3.92031,-4.01822,-3.86855,-3.6401,-4.01822,-4.02935,-3.6401,-3.62087,-6.04019,-6.85885,-4.47572,-3.70513,-4.02935,-3.61963,-4.01822,-4.23236,-3.8667,-3.78356,-3.64293,-3.65875,-5.08797,-6.17327,-3.68257,-5.85821,-3.64655,-3.6401,-3.64293,-4.17064,-4.01822,-4.75943,-4.01822,-6.50276,-3.7521,-3.62663,-3.62663,-3.97909,-3.97909,-3.629,-4.02935,-6.00744,-3.63112,-4.01822,-4.55571,-3.8667,-3.81827,-3.77649,-3.64293,-3.61579,-3.68717,-6.85885,-6.85885,-3.68717,-3.62087,-4.17064,-4.01822,-3.63112,-5.5934,-5.5934,-4.21875,-3.6401,-3.6401,-3.95623,-4.14231,119.106,112.466,90.2132,96.8347,123.716,115.243,107.67,111.201,126.151,107.616,107.799,137.654,86.8858,120.63,95.7399,82.113,120.995,80.5724,94.0185,143.702,84.1723,110.18,111.069,66.7639,133.173,82.6265,137.317,95.2472,102.684,135.81,104.003,120.85,136.158,98.2579,125.548,121.876,116.136,105.525,89.5666,96.4145,126.393,101.542,102.917,144.942,96.6382,104.608,90.8018,85.9867,93.1927,109.598,129.12,99.2624,117.547,131.324,102.666,100.608,119.617,128.954,134.71,113.036,136.544,116.133,117.216,81.5659,105.88,77.1606,125.846,94.959,98.2568,93.8672,134.884,116.799,64.3811,79.356,115.573,75.2491,93.3306
